# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 10:55:07+0200
# parameter filename: "TOV_110_HLLE.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-08.55.04-7683
# Run ID: run-TOV_110_HLLE-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-08.55.04-7683
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
375808 183.5 534.465104854619 520.691213200826 1238.79370093346 1236.00211501122 1186.47247886658 0 52.3546283245087 2202 304778.13219323 304778.13219323 376706416 376706416 219563.01587521 219563.01587521 271380352 271380352 1165.87490869436 2343998.91965893 21603.6238326996 2322395.29582623 61040 122650030 1130542 121519488 0 0 0 0 1233.43853473663 1718183743.08982 469292
376320 183.75 534.540127219337 520.72587886333 1240.30391907692 1237.51233315468 1187.93611502647 0 52.3716971874237 2205 304820.913613352 304820.913613352 377219640 377219640 219593.835729501 219593.835729501 271750080 271750080 1166.0217782128 2342113.82783687 21613.8526433088 2320499.97519356 61066 122651576 1132088 121519488 0 0 0 0 1234.94147849083 1718183744.60004 469931
376832 184 534.55252279487 520.763917045073 1241.9588739872 1239.16728806496 1189.50355792046 0 52.5178654193878 2208 304827.982176527 304827.982176527 377732864 377732864 219598.927942113 219598.927942113 272119808 272119808 1166.05912586962 2344165.97249258 21607.7050905167 2322558.26740207 61248 123295996 1133644 122162352 0 0 0 0 1236.53468227386 1718183746.255 470570
377344 184.25 534.635608224378 520.798202023945 1243.44968986511 1240.65810394287 1190.92031502724 0 52.5332899093628 2211 304875.361550387 304875.361550387 378246088 378246088 219633.060175092 219633.060175092 272489536 272489536 1166.39499687749 2347206.32751751 21605.6064535853 2325600.72106392 61274 123297499 1135147 122162352 0 0 0 0 1238.07333302498 1718183747.74581 471209
377856 184.5 534.682879173394 520.834431853451 1245.02324485779 1242.23165893555 1192.44029760361 0 52.6147134304047 2214 304902.31775654 304902.31775654 378759312 378759312 219652.479501134 219652.479501134 272859264 272859264 1166.38574295821 2345009.21760706 21613.5469643086 2323395.67064275 61372 123316638 1136718 122179920 0 0 0 0 1239.63986492157 1718183749.31937 471848
378368 184.75 534.752172378016 520.86956436761 1246.54529905319 1243.75371313095 1193.91734528542 0 52.6318471431732 2217 304941.832129483 304941.832129483 379272536 379272536 219680.945765532 219680.945765532 273228992 273228992 1166.56635123805 2343202.73108369 21624.3444505116 2321578.38663318 61398 123318183 1138263 122179920 0 0 0 0 1241.15457201004 1718183750.84142 472487
378880 185 534.592694598175 520.916514913417 1248.59985589981 1245.80826997757 1195.84799981117 0 52.8172674179077 2220 304850.890102727 304850.890102727 379785760 379785760 219615.430875994 219615.430875994 273598720 273598720 1165.7978421966 2343625.19476594 21603.3915107198 2322021.80325522 61580 123962608 1139824 122822784 0 0 0 0 1243.20127725601 1718183752.89598 473126
379392 185.25 534.535824626846 520.957478974816 1250.4161028862 1247.62451696396 1197.58210778236 0 52.8379380702972 2223 304818.460064765 304818.460064765 380298984 380298984 219592.068186261 219592.068186261 273968448 273968448 1165.95384995838 2346290.39042704 21598.0449284091 2324692.34549863 61606 123964113 1141329 122822784 0 0 0 0 1245.01033568382 1718183754.71223 473765
379904 185.5 534.606894742237 520.991832847427 1251.93372488022 1249.14213895798 1199.04459667206 0 52.9215250015259 2226 304858.9877191 304858.9877191 380812208 380812208 219621.264421397 219621.264421397 274338176 274338176 1165.91069070573 2344037.67277207 21605.2908927263 2322432.38187934 61704 123983251 1142899 122840352 0 0 0 0 1246.52096986771 1718183756.22985 474404
380416 185.75 534.69615562367 521.025314437028 1253.40839505196 1250.61680912971 1200.47377252579 0 52.9385764598846 2229 304909.888637558 304909.888637558 381325432 381325432 219657.93358492 219657.93358492 274707904 274707904 1166.07991243321 2342220.89594966 21615.8526384946 2320605.04331116 61730 123984794 1144442 122840352 0 0 0 0 1247.98827409744 1718183757.70452 475043
380928 186 534.748999857507 521.060834127958 1254.96784090996 1252.17625498772 1201.9401743412 0 53.0941038131714 2232 304940.023003188 304940.023003188 381838656 381838656 219679.642465907 219679.642465907 275077632 275077632 1165.99511162406 2344006.30921286 21607.4565248757 2322398.85268798 61912 124629211 1145995 123483216 0 0 0 0 1249.54070830345 1718183759.26396 475682
381440 186.25 534.826175579514 521.095104652297 1256.4699409008 1253.67835497856 1203.36265683174 0 53.1111762523651 2235 304984.032372912 304984.032372912 382351880 382351880 219711.346938514 219711.346938514 275447360 275447360 1166.2053724958 2346768.49296095 21603.157083086 2325165.33587786 61938 124630717 1147501 123483216 0 0 0 0 1251.03545665741 1718183760.76606 476321
381952 186.5 534.919011527159 521.128664980911 1257.93486094475 1255.14327502251 1204.77637338638 0 53.1922183036804 2238 305036.971968905 305036.971968905 382865104 382865104 219749.484771015 219749.484771015 275817088 275817088 1166.24838003399 2344700.13585605 21611.9203680997 2323088.21548795 62036 124649855 1149071 123500784 0 0 0 0 1252.49384403229 1718183762.23098 476960
382464 186.75 535.058437447692 521.159921764633 1259.28985404968 1256.49826812744 1206.08454275131 0 53.2091102600098 2241 305116.479445171 305116.479445171 383378328 383378328 219806.762178511 219806.762178511 276186816 276186816 1166.38731144687 2342833.59984434 21622.0330626134 2321211.56678173 62062 124651409 1150625 123500784 0 0 0 0 1253.84204816818 1718183763.58598 477599
382976 187 535.168363149123 521.192987705484 1260.71347808838 1257.92189216614 1207.42689704895 0 53.3556280136108 2244 305179.164454273 305179.164454273 383891552 383891552 219851.920633777 219851.920633777 276556544 276556544 1166.56011302365 2345127.11385132 21618.6134957243 2323508.5003556 62244 125295836 1152188 124143648 0 0 0 0 1255.25916004181 1718183765.0096 478238
383488 187.25 535.308444316838 521.224599588841 1262.06557488441 1259.27398896217 1208.6982614994 0 53.3711733818054 2247 305259.045584516 305259.045584516 384404776 384404776 219909.46722264 219909.46722264 276926272 276926272 1166.74413701121 2347825.19584721 21613.8854822697 2326211.31036494 62270 125297341 1153693 124143648 0 0 0 0 1256.6044549942 1718183766.3617 478877
384000 187.5 535.446011491726 521.256580517091 1263.42288303375 1260.63129711151 1210.00653290749 0 53.4486632347107 2250 305337.493113144 305337.493113144 384918000 384918000 219965.981040903 219965.981040903 277296000 277296000 1166.8337475823 2345860.95275691 21623.3793074535 2324237.57344945 62368 125316472 1155256 124161216 0 0 0 0 1257.95527911186 1718183767.71901 479516
384512 187.75 535.503142881716 521.293176457144 1264.96905207634 1262.1774661541 1211.50732898712 0 53.465603351593 2253 305370.072224806 305370.072224806 385431224 385431224 219989.451123746 219989.451123746 277665728 277665728 1167.00316403723 2344065.86167952 21633.8706118743 2322431.99106765 62394 125318018 1156802 124161216 0 0 0 0 1259.49417734146 1718183769.26518 480155
385024 188 535.568814409535 521.329299959984 1266.49474000931 1263.70315408707 1212.94607186317 0 53.6233751773834 2256 305407.521340577 305407.521340577 385944448 385944448 220016.429571121 220016.429571121 278035456 278035456 1167.05050122731 2346097.75274255 21628.0635932796 2324469.68914927 62576 125962438 1158358 124804080 0 0 0 0 1261.01318669319 1718183770.79086 480794
385536 188.25 535.702172879186 521.361808848741 1267.8601899147 1265.06860399246 1214.22511863708 0 53.6389043331146 2259 305483.568859719 305483.568859719 386457672 386457672 220071.214415862 220071.214415862 278405184 278405184 1167.10947722972 2348532.89087664 21621.0955327641 2326911.79534388 62602 125963946 1159866 124804080 0 0 0 0 1262.3719420433 1718183772.15631 481433
386048 188.5 535.83449315981 521.394600936736 1269.22741389275 1266.4358279705 1215.54180526733 0 53.7194888591766 2262 305559.024352723 305559.024352723 386970896 386970896 220125.572763323 220125.572763323 278774912 278774912 1167.1656819094 2346512.28188499 21630.0053167384 2324882.27656825 62700 125983081 1161433 124821648 0 0 0 0 1263.73272967339 1718183773.52354 482072
386560 188.75 535.948284714916 521.428633950832 1270.63779306412 1267.84620714188 1216.90521240234 0 53.736439704895 2265 305623.913860586 305623.913860586 387484120 387484120 220172.31934564 220172.31934564 279144640 279144640 1167.29922939699 2344655.91356991 21639.850267367 2323016.06330255 62726 125984631 1162983 124821648 0 0 0 0 1265.13582181931 1718183774.93392 482711
387072 189 536.00999048793 521.465736002869 1272.17091107368 1269.37932515144 1218.34870386124 0 53.8927018642426 2268 305659.101509086 305659.101509086 387997344 387997344 220197.66862569 220197.66862569 279514368 279514368 1167.28769134294 2346559.63664734 21632.9106571964 2324926.72599014 62908 126629049 1164537 125464512 0 0 0 0 1266.66196918488 1718183776.46703 483350
387584 189.25 536.117254293985 521.500344645223 1273.59567689896 1270.80409097672 1219.69133210182 0 53.9082736968994 2271 305720.268575307 305720.268575307 388510568 388510568 220241.733550674 220241.733550674 279884096 279884096 1167.43836209925 2349167.44608557 21627.5701780161 2327539.87590755 62934 126630549 1166037 125464512 0 0 0 0 1268.07952141762 1718183777.8918 483989
388096 189.5 536.190199555721 521.537036328399 1275.10130095482 1272.30971503258 1221.13889741898 0 53.9987177848816 2274 305761.865529761 305761.865529761 389023792 389023792 220271.700112597 220271.700112597 280253824 280253824 1167.33125050962 2346829.15700526 21633.3951697425 2325195.76183552 63032 126649682 1167602 125482080 0 0 0 0 1269.57802653313 1718183779.39742 484628
388608 189.75 536.18343526016 521.578234231393 1276.79588198662 1274.00429606438 1222.7832300663 0 54.0169661045074 2277 305758.008197734 305758.008197734 389537016 389537016 220268.921279854 220268.921279854 280623552 280623552 1167.3931524973 2344839.7273076 21641.818322945 2323197.90898465 63058 126651230 1169150 125482080 0 0 0 0 1271.26499271393 1718183781.09201 485267
389120 190 536.190071267934 521.61858259496 1278.45862388611 1275.66703796387 1224.33462786674 0 54.1988945007324 2280 305761.792373793 305761.792373793 390050240 390050240 220271.647410834 220271.647410834 280993280 280993280 1166.91310038166 2345791.6883036 21626.2672028363 2324165.42110077 63240 127295649 1170705 126124944 0 0 0 0 1272.92103171349 1718183782.75475 485906
389632 190.25 536.247427174293 521.65597429552 1280.00051093102 1277.20892500877 1225.78984737396 0 54.2146103382111 2283 305794.499515666 305794.499515666 390563464 390563464 220295.209726997 220295.209726997 281363008 281363008 1166.96597770698 2348189.88825012 21619.1413847309 2326570.74686538 63266 127297149 1172205 126124944 0 0 0 0 1274.45566177368 1718183784.29663 486545
390144 190.5 536.195719188678 521.69945359377 1281.80217003822 1279.01058411598 1227.54290318489 0 54.2936663627625 2286 305765.013094322 305765.013094322 391076688 391076688 220273.967626879 220273.967626879 281732736 281732736 1167.06331788762 2346274.64363133 21628.7109660407 2324645.93266529 63364 127316283 1173771 126142512 0 0 0 0 1276.24963283539 1718183786.09829 487184
390656 190.75 536.292086239307 521.734480639138 1283.25053286552 1280.45894694328 1228.94355034828 0 54.310863494873 2289 305819.966297869 305819.966297869 391589912 391589912 220313.556067874 220313.556067874 282102464 282102464 1167.17956074755 2344405.93269156 21638.1015024524 2322767.83118911 63390 127317826 1175314 126142512 0 0 0 0 1277.69068479538 1718183787.54666 487823
391168 191 536.341397133705 521.772313749807 1284.81084394455 1282.01925802231 1230.41467237473 0 54.464857339859 2292 305848.085780609 305848.085780609 392103136 392103136 220333.813421611 220333.813421611 282472192 282472192 1167.17772901541 2346308.83602113 21631.4120285028 2324677.42399263 63572 127962248 1176872 126785376 0 0 0 0 1279.24399590492 1718183789.10697 488462
391680 191.25 536.45767859875 521.806385930262 1286.21062803268 1283.41904211044 1231.73417258263 0 54.4805767536163 2295 305914.39515685 305914.39515685 392616360 392616360 220381.582881065 220381.582881065 282841920 282841920 1167.36669951481 2348969.5675467 21626.9577428747 2327342.60980383 63598 127963753 1178377 126785376 0 0 0 0 1280.63650488853 1718183790.50675 489101
392192 191.5 536.537266722509 521.842723384389 1287.69767308235 1284.90608716011 1233.17141342163 0 54.5600447654724 2298 305959.780195992 305959.780195992 393129584 393129584 220414.278389755 220414.278389755 283211648 283211648 1167.43749518282 2347011.14281985 21635.8687968073 2325375.27402304 63696 127982881 1179937 126802944 0 0 0 0 1282.11653661728 1718183791.9938 489740
392704 191.75 536.650036491154 521.877232993023 1289.10473799706 1286.31315207481 1234.53156304359 0 54.5765240192413 2301 306024.087031262 306024.087031262 393642808 393642808 220460.605213113 220460.605213113 283581376 283581376 1167.56996554329 2345185.34259997 21645.5429065171 2323539.79969346 63722 127984427 1181483 126802944 0 0 0 0 1283.51633858681 1718183793.40086 490379
393216 192 536.714158765833 521.914774512517 1290.62792992592 1287.83634400368 1235.97658228874 0 54.71222615242 2304 306060.652687151 306060.652687151 394156032 394156032 220486.947213527 220486.947213527 283951104 283951104 1167.80285865421 2347550.93052319 21643.3455191757 2325907.58500401 63904 128628852 1183044 127445808 0 0 0 0 1284.9764509201 1718183794.92405 491018
393728 192.25 536.857316591494 521.947785847326 1291.96093988419 1289.16935396194 1237.23723244667 0 54.7276206016541 2307 306142.28827817 306142.28827817 394669256 394669256 220545.757720822 220545.757720822 284320832 284320832 1168.15915794799 2350537.63758372 21641.9182006681 2328895.71938306 63930 128630352 1184544 127445808 0 0 0 0 1286.35857629776 1718183796.25706 491657
394240 192.5 536.992487223088 521.981483441307 1293.31243395805 1290.52084803581 1238.5451862812 0 54.8027696609497 2310 306219.369180647 306219.369180647 395182480 395182480 220601.287017798 220601.287017798 284690560 284690560 1168.36252896178 2348855.31876705 21653.3247571119 2327201.99400994 64028 128649483 1186107 127463376 0 0 0 0 1287.70351076126 1718183797.60856 492296
394752 192.75 537.117817451707 522.015980802728 1294.68691587448 1291.89532995224 1239.87097454071 0 54.8206381797791 2313 306290.838604261 306290.838604261 395695704 395695704 220652.773789761 220652.773789761 285060288 285060288 1168.45571637644 2346959.78705635 21662.2021095978 2325297.58494675 64054 128651028 1187652 127463376 0 0 0 0 1289.07098674774 1718183798.98304 492935
395264 193 537.045205077524 522.062246343423 1296.53742599487 1293.74584007263 1241.61874818802 0 54.9932005405426 2316 306249.431478563 306249.431478563 396208928 396208928 220622.943981003 220622.943981003 285430016 285430016 1168.1635931882 2348261.61426458 21650.3209378359 2326611.29332675 64236 129295453 1189213 128106240 0 0 0 0 1290.91390180588 1718183800.83355 493574
395776 193.25 537.065801598171 522.102682356615 1298.16358304024 1295.371997118 1243.1565053463 0 55.0110819339752 2319 306261.176621577 306261.176621577 396722152 396722152 220631.405214765 220631.405214765 285799744 285799744 1168.17694547478 2350547.3553678 21642.6876305623 2328904.66773724 64262 129296958 1190718 128106240 0 0 0 0 1292.53320169449 1718183802.45971 494213
396288 193.5 537.130342445471 522.140582861818 1299.6835038662 1296.89191794395 1244.61038041115 0 55.1068820953369 2322 306297.980968038 306297.980968038 397235376 397235376 220657.919168532 220657.919168532 286169472 286169472 1167.90179973177 2347913.78966447 21645.1496703833 2326268.63999409 64360 129316088 1192280 128123808 0 0 0 0 1294.04655313492 1718183803.97963 494852
396800 193.75 537.21044978102 522.177643261499 1301.16543602943 1298.37385010719 1246.04535126686 0 55.1239631175995 2325 306343.662087127 306343.662087127 397748600 397748600 220690.827974041 220690.827974041 286539200 286539200 1168.03158553406 2346103.35882152 21654.6836809377 2324448.67514058 64386 129317634 1193826 128123808 0 0 0 0 1295.52089571953 1718183805.46156 495491
397312 194 537.253818273442 522.216951070151 1302.73581385612 1299.94422793388 1247.51497578621 0 55.2894780635834 2328 306368.392921743 306368.392921743 398261824 398261824 220708.644136226 220708.644136226 286908928 286908928 1167.78379781838 2347483.87621126 21643.6229831711 2325840.25322809 64568 129962056 1195384 128766672 0 0 0 0 1297.08437085152 1718183807.03194 496130
397824 194.25 537.346465303066 522.253365452415 1304.1865799427 1301.39499402046 1248.88548207283 0 55.3049957752228 2331 306421.224787445 306421.224787445 398775048 398775048 220746.704359524 220746.704359524 287278656 287278656 1167.96957904858 2350104.26566597 21639.2448991853 2328465.02076679 64594 129963563 1196891 128766672 0 0 0 0 1298.52820682526 1718183808.4827 496769
398336 194.5 537.414625069214 522.291346680555 1305.69620990753 1302.90462398529 1250.34156346321 0 55.3886661529541 2334 306460.092818358 306460.092818358 399288272 399288272 220774.704997323 220774.704997323 287648384 287648384 1167.95976765982 2348015.24982615 21646.6381228768 2326368.61170328 64692 129982695 1198455 128784240 0 0 0 0 1300.03121685982 1718183809.99233 497408
398848 194.75 537.491619336799 522.328903645101 1307.18401694298 1304.39243102074 1251.78218841553 0 55.4065651893616 2337 306503.998713899 306503.998713899 399801496 399801496 220806.33492684 220806.33492684 288018112 288018112 1168.08418999989 2346204.69134147 21656.144425008 2324548.54691646 64718 129984247 1200007 128784240 0 0 0 0 1301.51185870171 1718183811.48014 498047
399360 195 537.356322236597 522.378996297913 1309.18730688095 1306.39572095871 1253.68638467789 0 55.5716786384583 2340 306426.845692839 306426.845692839 400314720 400314720 220750.753675436 220750.753675436 288387840 288387840 1167.87248620567 2347648.21606526 21645.7844719142 2326002.43159335 64900 130628669 1201565 129427104 0 0 0 0 1303.50752282143 1718183813.48343 498686
399872 195.25 537.418574021293 522.417020192903 1310.71065306664 1307.91906714439 1255.12642884254 0 55.5881652832031 2343 306462.344703893 306462.344703893 400827944 400827944 220776.327261938 220776.327261938 288757568 288757568 1167.9932733839 2350126.49404548 21640.2048745096 2328486.28917097 64926 130630176 1203072 129427104 0 0 0 0 1305.02358913422 1718183815.00678 499325
400384 195.5 537.482506792049 522.454998450282 1312.22955107689 1309.43796515465 1256.58831548691 0 55.677107334137 2346 306498.802295381 306498.802295381 401341168 401341168 220802.591412456 220802.591412456 289127296 289127296 1167.91080052329 2347902.03011817 21646.2842212094 2326255.74589696 65024 130649311 1204639 129444672 0 0 0 0 1306.53525853157 1718183816.52567 499964
400896 195.75 537.440498685696 522.499137723053 1314.00650501251 1311.21491909027 1258.31614947319 0 55.6943259239197 2349 306474.847219409 306474.847219409 401854392 401854392 220785.334108961 220785.334108961 289497024 289497024 1167.99397974883 2346019.19371389 21654.9344733216 2324364.25924057 65050 130650861 1206189 129444672 0 0 0 0 1308.3048222065 1718183818.30263 500603
401408 196 537.490772001823 522.537758149755 1315.55831003189 1312.76672410965 1259.78110742569 0 55.8486793041229 2352 306503.515522071 306503.515522071 402367616 402367616 220805.9868341 220805.9868341 289866752 289866752 1168.0399330883 2347970.90712183 21649.2929651827 2326321.61415664 65232 131295279 1207743 130087536 0 0 0 0 1309.8495464325 1718183819.85443 501242
401920 196.25 537.55876399521 522.575328456946 1317.06650304794 1314.2749171257 1261.20407032967 0 55.8663518428802 2355 306542.287880753 306542.287880753 402880840 402880840 220833.918549357 220833.918549357 290236480 290236480 1168.11955413911 2350355.21389033 21642.8812919283 2328712.3325984 65258 131296775 1209239 130087536 0 0 0 0 1311.35047197342 1718183821.36263 501881
402432 196.5 537.628158120368 522.612902975264 1318.57088303566 1315.77929711342 1262.65477585793 0 55.9487659931183 2358 306581.85980352 306581.85980352 403394064 403394064 220862.426272808 220862.426272808 290606208 290606208 1168.10706783266 2348281.6960528 21650.2017236646 2326631.49432913 65356 131315913 1210809 130105104 0 0 0 0 1312.84786987305 1718183822.86701 502520
402944 196.75 537.718052104747 522.649319398735 1320.02465486526 1317.23306894302 1264.06267976761 0 55.9658672809601 2361 306633.121748229 306633.121748229 403907288 403907288 220899.355520649 220899.355520649 290975936 290975936 1168.25755141616 2346544.03764065 21659.9753294048 2324884.06231125 65382 131317457 1212353 130105104 0 0 0 0 1314.29434466362 1718183824.32078 503159
403456 197 537.775080929534 522.687828858129 1321.55852985382 1318.76694393158 1265.5115146637 0 56.1191291809082 2364 306665.642372199 306665.642372199 404420512 404420512 220922.783468794 220922.783468794 291345664 291345664 1168.34054013171 2348561.37393724 21655.2299151491 2326906.14402209 65564 131961883 1213915 130747968 0 0 0 0 1315.82120466232 1718183825.85465 503798
403968 197.25 537.857946171094 522.724816605235 1323.02865791321 1320.23707199097 1266.8978908062 0 56.1347332000732 2367 306712.896184126 306712.896184126 404933736 404933736 220956.825246607 220956.825246607 291715392 291715392 1168.4500921743 2350995.28834908 21649.463612056 2329345.82473703 65590 131963387 1215419 130747968 0 0 0 0 1317.28402495384 1718183827.32478 504437
404480 197.5 537.97447934269 522.759880811465 1324.41561698914 1321.62403106689 1268.23390436172 0 56.2154078483582 2370 306779.349095748 306779.349095748 405446960 405446960 221004.698109349 221004.698109349 292085120 292085120 1168.49410475199 2349045.13992353 21657.7769365888 2327387.36298694 65688 131982518 1216982 130765536 0 0 0 0 1318.66454911232 1718183828.71174 505076
404992 197.75 538.077806088685 522.795931923605 1325.83444690704 1323.0428609848 1269.60590958595 0 56.2324662208557 2373 306838.271057844 306838.271057844 405960184 405960184 221047.145655064 221047.145655064 292454848 292454848 1168.62367635078 2347275.21447538 21667.2184275906 2325607.99604779 65714 131984068 1218532 130765536 0 0 0 0 1320.0764811039 1718183830.13057 505715
405504 198 538.143551462029 522.834430145295 1327.34522604942 1324.55364012718 1271.02967643738 0 56.386670589447 2376 306875.762283943 306875.762283943 406473408 406473408 221074.154438837 221074.154438837 292824576 292824576 1168.66479069083 2349199.48240553 21661.5838503524 2327537.89855518 65896 132628489 1220089 131408400 0 0 0 0 1321.58020663261 1718183831.64135 506354
406016 198.25 538.146150192655 522.876839672732 1329.01123785973 1326.21965193748 1272.6109457016 0 56.4041512012482 2379 306877.244207194 306877.244207194 406986632 406986632 221075.222020478 221075.222020478 293194304 293194304 1168.7528109817 2351579.66253352 21655.5615807038 2329924.10095282 65922 132629997 1221597 131408400 0 0 0 0 1323.23791480064 1718183833.30736 506993
406528 198.5 538.207780383753 522.91551941005 1330.53158903122 1327.74000310898 1274.0760512352 0 56.4888064861298 2382 306912.38875519 306912.38875519 407499856 407499856 221100.540250805 221100.540250805 293564032 293564032 1168.70731509799 2349459.40076315 21662.2504672377 2327797.15029592 66020 132649135 1223167 131425968 0 0 0 0 1324.75165772438 1718183834.82771 507632
407040 198.75 538.309811589438 522.951757125605 1331.9518289566 1329.16024303436 1275.44959378242 0 56.5059883594513 2385 306970.571936864 306970.571936864 408013080 408013080 221142.455577044 221142.455577044 293933760 293933760 1168.83871578554 2347703.01725373 21671.7090257623 2326031.30822797 66046 132650686 1224718 131425968 0 0 0 0 1326.16461086273 1718183836.24795 508271
407552 199 538.380338419553 522.990113090092 1333.44939208031 1330.65780615807 1276.8597369194 0 56.6571362018585 2388 307010.789783374 307010.789783374 408526304 408526304 221171.428625761 221171.428625761 294303488 294303488 1168.87087952602 2349600.49892405 21666.044730505 2327934.45419355 66228 133295110 1226278 132068832 0 0 0 0 1327.65561556816 1718183837.74552 508910
408064 199.25 538.523343941956 523.024039495302 1334.76727104187 1331.97568511963 1278.09858989716 0 56.6721351146698 2391 307092.338523629 307092.338523629 409039528 409039528 221230.176565524 221230.176565524 294673216 294673216 1169.07608685683 2352205.73882074 21662.1416839608 2330543.59713678 66254 133296614 1227782 132068832 0 0 0 0 1328.96689939499 1718183839.06339 509549
408576 199.5 538.664624024885 523.058300257945 1336.08872103691 1333.29713511467 1279.37265396118 0 56.7493870258331 2394 307172.903333942 307172.903333942 409552752 409552752 221288.215679414 221288.215679414 295042944 295042944 1169.1924955138 2350420.53995042 21671.7601091559 2328748.77984126 66352 133315749 1229349 132086400 0 0 0 0 1330.28171825409 1718183840.38484 510188
409088 199.75 538.815800990652 523.092150272655 1337.38496398926 1334.59337806702 1280.62247490883 0 56.7658200263977 2397 307259.111830696 307259.111830696 410065976 410065976 221350.320520747 221350.320520747 295412672 295412672 1169.32856672215 2348682.85657977 21681.3078485017 2327001.54873127 66378 133317303 1230903 132086400 0 0 0 0 1331.57144141197 1718183841.68109 510827
409600 200 538.906136099484 523.130146748602 1338.83130002022 1336.03971409798 1281.97266387939 0 56.919201374054 2400 307310.625326135 307310.625326135 410579200 410579200 221387.430986433 221387.430986433 295782400 295782400 1169.18034817705 2350209.39772519 21672.362962559 2328537.03476263 66560 133961729 1232465 132729264 0 0 0 0 1332.95580601692 1718183843.12742 511466
410112 200.25 539.014224901573 523.167138858754 1340.23309803009 1337.44151210785 1283.302475214 0 56.9356558322906 2403 307372.262845428 307372.262845428 411092424 411092424 221431.834827121 221431.834827121 296152128 296152128 1169.52874756162 2353092.41974687 21671.1663946772 2331421.2533522 66586 133963233 1233969 132729264 0 0 0 0 1334.40452980995 1718183844.52922 512105
410624 200.5 538.873350342938 523.219950386227 1342.25288891792 1339.46130299568 1285.24862289429 0 57.0577921867371 2406 307291.929284893 307291.929284893 411605648 411605648 221373.962306215 221373.962306215 296521856 296521856 1169.10548365568 2350231.54134552 21670.6588150402 2328560.88253048 66684 133982366 1235534 132746832 0 0 0 0 1336.41588306427 1718183846.54901 512744
411136 200.75 538.828313828881 523.266051679501 1344.03513503075 1341.24354910851 1286.95979642868 0 57.0791964530945 2409 307266.247262793 307266.247262793 412118872 412118872 221355.460905916 221355.460905916 296891584 296891584 1168.73594855179 2347488.41236222 21670.7255759535 2325817.68678626 66710 133983914 1237082 132746832 0 0 0 0 1338.19142460823 1718183848.33126 513383
411648 201 538.786661669046 523.3117509517 1345.80924296379 1343.01765704155 1288.64623427391 0 57.2328312397003 2412 307242.495164927 307242.495164927 412632096 412632096 221338.349828414 221338.349828414 297261312 297261312 1168.76283336408 2349356.86693088 21664.972302608 2327691.89462827 66892 134628334 1238638 133389696 0 0 0 0 1339.95849680901 1718183850.10537 514022
412160 201.25 538.887572804422 523.34840723654 1347.22785902023 1344.43627309799 1289.9831135273 0 57.2486896514893 2415 307300.039627752 307300.039627752 413145320 413145320 221379.805019815 221379.805019815 297631040 297631040 1168.91077816493 2351824.93765502 21660.049133296 2330164.88852173 66918 134629837 1240141 133389696 0 0 0 0 1341.37023282051 1718183851.52398 514661
412672 201.5 538.859744136891 523.393255850208 1348.96748399734 1346.1758980751 1291.65966749191 0 57.3527886867523 2418 307284.170361013 307284.170361013 413658544 413658544 221368.372755827 221368.372755827 298000768 298000768 1168.70619200177 2349414.70832757 21663.5543928344 2327751.15393474 67016 134648968 1241704 133407264 0 0 0 0 1343.1021270752 1718183853.26361 515300
413184 201.75 538.74914661483 523.442942200158 1350.91437101364 1348.1227850914 1293.5462334156 0 57.3729867935181 2421 307221.102246944 307221.102246944 414171768 414171768 221322.938310675 221322.938310675 298370496 298370496 1168.55806736688 2347126.97043534 21667.759352929 2325459.21108241 67042 134650518 1243254 133407264 0 0 0 0 1345.04028153419 1718183855.21049 515939
413696 202 538.698537662545 523.4885093231 1352.71171593666 1349.92013001442 1295.24536561966 0 57.5390326976776 2424 307192.242548135 307192.242548135 414684992 414684992 221302.147703219 221302.147703219 298740224 298740224 1168.37070093411 2348555.46342346 21658.0136572861 2326897.44976617 67224 135294939 1244811 134050128 0 0 0 0 1346.82999444008 1718183857.00784 516578
414208 202.25 538.6198586679 523.535402976995 1354.57984304428 1351.78825712204 1297.02914261818 0 57.5548033714294 2427 307147.37593886 307147.37593886 415198216 415198216 221269.82567285 221269.82567285 299109952 299109952 1168.46536188291 2350904.99330634 21652.2299602602 2329252.76334608 67250 135296445 1246317 134050128 0 0 0 0 1348.69015431404 1718183858.87597 517217
