# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 12:44:29+0200
# parameter filename: "TOV_110_HLLE_res05.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE_res05-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.44.25-9703
# Run ID: run-TOV_110_HLLE_res05-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.44.25-9703
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
269824 65.875 117.736374106098 105.817101538768 2017.86797499657 2014.24582505226 1967.86391997337 0 50.0135071277618 1581 639885.157992848 639885.157992848 1288886008 1288886008 524126.754971732 524126.754971732 1055720128 1055720128 875.888964998642 5451649.44870087 16435.8470451806 5435213.60165569 43802 272604794 822074 271782720 0 0 0 0 2015.74299740791 1718191083.99543 337019
270336 66 117.779237208486 105.878381891039 2020.95564293861 2017.33349299431 1970.8629360199 0 50.147376537323 1584 640118.114572762 640118.114572762 1291331712 1291331712 524317.568549378 524317.568549378 1057723392 1057723392 876.415005306823 5461902.53690947 16438.2212631503 5445464.31564632 43984 274633925 823637 273810288 0 0 0 0 2018.82697868347 1718191087.0831 337658
270848 66.125 117.824437142881 105.938734083238 2024.00099301338 2020.37884306908 1973.82128238678 0 50.1891555786133 1587 640363.771595764 640363.771595764 1293777416 1293777416 524518.784996883 524518.784996883 1059726656 1059726656 876.967990657777 5473032.61757762 16439.0146873961 5456593.60289022 44010 274635411 825123 273810288 0 0 0 0 2021.86877846718 1718191090.12845 338297
271360 66.25 117.868801129437 105.999247927369 2027.05835795403 2023.43620800972 1976.81366229057 0 50.2711532115936 1590 640604.885327709 640604.885327709 1296223120 1296223120 524716.280057246 524716.280057246 1061729920 1061729920 877.067706712272 5466294.906823 16449.1791439227 5449845.72767907 44108 274668375 826695 273841680 0 0 0 0 2024.92253708839 1718191093.18581 338936
271872 66.375 117.907930323965 106.061401458825 2030.20339298248 2026.58124303818 1979.89757680893 0 50.3157563209534 1593 640817.548500095 640817.548500095 1298668824 1298668824 524890.471405572 524890.471405572 1063733184 1063733184 877.23454973383 5459999.11923501 16459.9655265172 5443539.15370849 44134 274669930 828250 273841680 0 0 0 0 2028.06404900551 1718191096.33085 339575
272384 66.5 117.950353825332 106.122282942539 2033.28965187073 2029.66750192642 1982.87234187126 0 50.4627346992493 1596 641048.115893402 641048.115893402 1301114528 1301114528 525079.328012335 525079.328012335 1065736448 1065736448 877.357399680161 5467697.86017779 16454.8644108301 5451242.99576696 44316 276699068 829820 275869248 0 0 0 0 2031.14676976204 1718191099.41711 340214
272896 66.625 117.996797222496 106.181673773785 2036.30444002151 2032.68229007721 1985.8092610836 0 50.5047149658203 1599 641300.531009441 641300.531009441 1303560232 1303560232 525286.079980282 525286.079980282 1067739712 1067739712 878.064023785662 5479738.63683553 16459.690162143 5463278.94667339 44342 276700600 831352 275869248 0 0 0 0 2034.15792751312 1718191102.43189 340853
273408 66.75 118.042711657475 106.241131412837 2039.3259780407 2035.70382809639 1988.76687264442 0 50.5868082046509 1602 641550.071270073 641550.071270073 1306005936 1306005936 525490.477168444 525490.477168444 1069742976 1069742976 878.180095395338 5473148.81921172 16469.9907855059 5456678.82842621 44440 276733561 832921 275900640 0 0 0 0 2037.17575740814 1718191105.45343 341492
273920 66.875 118.089333299913 106.300234377905 2042.33295702934 2038.71080708504 1991.71199131012 0 50.6304297447205 1605 641803.455130958 641803.455130958 1308451640 1308451640 525698.022630483 525698.022630483 1071746240 1071746240 878.331722208054 5466803.94315179 16480.4244278413 5450323.51872395 44466 276735112 834472 275900640 0 0 0 0 2040.17917656898 1718191108.46041 342131
274432 67 118.133855580758 106.359942118841 2045.37384605408 2041.75169610977 1994.6675465107 0 50.7629044055939 1608 642045.429176184 642045.429176184 1310897344 1310897344 525896.222369183 525896.222369183 1073749504 1073749504 878.904601623955 5477264.21570938 16483.7901311438 5460780.42557823 44648 278764242 836034 277928208 0 0 0 0 2043.2165248394 1718191111.5013 342770
274944 67.125 118.172896501578 106.421346521825 2048.50728988647 2044.88513994217 1997.71036624908 0 50.8068408966064 1611 642257.612589987 642257.612589987 1313343048 1313343048 526070.020749636 526070.020749636 1075752768 1075752768 879.383962676033 5487842.43293838 16483.3800955553 5471359.05284282 44674 278765731 837523 277928208 0 0 0 0 2046.34648871422 1718191114.63474 343409
275456 67.25 118.208965479487 106.483591901162 2051.69015407562 2048.06800413132 2000.82169175148 0 50.902792930603 1614 642453.643797872 642453.643797872 1315788752 1315788752 526230.588938441 526230.588938441 1077756032 1077756032 879.36607391354 5480461.4148458 16491.2592532183 5463970.15559258 44772 278798698 839098 277959600 0 0 0 0 2049.5259475708 1718191117.81761 344048
275968 67.375 118.256555115927 106.541815101701 2054.67124199867 2051.04909205437 2003.73488926888 0 50.9457938671112 1617 642712.288607209 642712.288607209 1318234456 1318234456 526442.443617229 526442.443617229 1079759296 1079759296 879.411218106236 5473498.1414738 16499.6501508117 5456998.49132299 44798 278800248 840648 277959600 0 0 0 0 2052.50370573997 1718191120.7987 344687
276480 67.5 118.300985206695 106.60100411708 2057.70478987694 2054.08263993263 2006.66828012466 0 51.080815076828 1620 642953.76160879 642953.76160879 1320680160 1320680160 526640.232953567 526640.232953567 1081762560 1081762560 879.723167158779 5482289.76389859 16498.130536101 5465791.63336249 44980 280829385 842217 279987168 0 0 0 0 2055.53384661674 1718191123.83224 345326
276992 67.625 118.348235705083 106.659123711542 2060.68703603745 2057.06488609314 2009.57435894012 0 51.1220989227295 1623 643210.563237475 643210.563237475 1323125864 1323125864 526850.577892237 526850.577892237 1083765824 1083765824 880.446937152488 5494345.29647679 16503.3226178681 5477841.97385892 45006 280830914 843746 279987168 0 0 0 0 2058.51273965836 1718191126.81449 345965
277504 67.75 118.387907528371 106.719668917615 2063.79877686501 2060.1766269207 2012.61568403244 0 51.2090134620667 1626 643426.175541707 643426.175541707 1325571568 1325571568 527027.184859812 527027.184859812 1085769088 1085769088 880.446989544328 5487121.04832614 16511.4289354218 5470609.61939072 45104 280863880 845320 280018560 0 0 0 0 2061.62103748322 1718191129.92623 346604
278016 67.875 118.434955282515 106.777610297691 2066.77993488312 2063.15778493881 2015.53760910034 0 51.2518317699432 1629 643681.875276149 643681.875276149 1328017272 1328017272 527236.627242381 527236.627242381 1087772352 1087772352 880.639184710235 5481117.70317825 16522.6497249387 5464595.05345331 45130 280865434 846874 280018560 0 0 0 0 2064.59883952141 1718191132.90739 347243
278528 68 118.465870809173 106.840874808422 2070.04008388519 2066.41793394089 2018.71704745293 0 51.3623123168945 1632 643849.898003285 643849.898003285 1330462976 1330462976 527374.253823706 527374.253823706 1089775616 1089775616 881.280671296455 5491922.21648827 16527.3931350391 5475394.82335323 45312 282894566 848438 282046128 0 0 0 0 2067.6937417984 1718191136.16754 347882
279040 68.125 118.514470194308 106.898000951012 2072.98970985413 2069.36755990982 2021.59966182709 0 51.3992922306061 1635 644114.030693554 644114.030693554 1332908680 1332908680 527590.603598511 527590.603598511 1091778880 1091778880 882.155237063561 5504875.8633414 16534.4659641675 5488341.39737723 45338 282896051 849923 282046128 0 0 0 0 2070.80183148384 1718191139.11716 348521
279552 68.25 118.559440205899 106.956254207781 2076.00035595894 2072.37820601463 2024.54894161224 0 51.4775054454803 1638 644358.438109617 644358.438109617 1335354384 1335354384 527790.796499178 527790.796499178 1093782144 1093782144 882.308107102911 5498643.07118262 16545.3760758412 5482097.69510677 45436 282929014 851494 282077520 0 0 0 0 2073.80901193619 1718191142.12781 349160
280064 68.375 118.59595730492 107.017198159227 2079.15664196014 2075.53449201584 2027.6450343132 0 51.5217506885529 1641 644556.90480994 644556.90480994 1337800088 1337800088 527953.359587742 527953.359587742 1095785408 1095785408 882.480708262238 5492555.34673252 16556.1907103598 5475999.15602216 45462 282930573 853053 282077520 0 0 0 0 2076.96177411079 1718191145.2841 349799
280576 68.5 118.637922290457 107.076182757144 2082.21553087234 2078.59338092804 2030.57818555832 0 51.6820299625397 1644 644784.98021658 644784.98021658 1340245792 1340245792 528140.175020602 528140.175020602 1097788672 1097788672 882.345901457957 5498486.80781967 16546.4354297068 5481940.37238996 45644 284959712 854624 284105088 0 0 0 0 2080.01734828949 1718191148.34298 350438
281088 68.625 118.684331189116 107.133547417349 2085.19431304932 2081.57216310501 2033.48134613037 0 51.7220940589905 1647 645037.207836769 645037.207836769 1342691496 1342691496 528346.77341163 528346.77341163 1099791936 1099791936 883.066718480429 5510436.68499328 16551.7867373883 5493884.89825589 45670 284961247 856159 284105088 0 0 0 0 2082.99271988869 1718191151.32177 351077
281600 68.75 118.729142709959 107.191350149479 2088.1988120079 2084.5766620636 2036.42548727989 0 51.8000164031982 1650 645280.753871819 645280.753871819 1345137200 1345137200 528546.260759387 528546.260759387 1101795200 1101795200 883.23475921682 5504343.43355608 16562.9695312196 5487780.46402486 45768 284994214 857734 284136480 0 0 0 0 2085.9938750267 1718191154.32627 351716
282112 68.875 118.77494376326 107.248711434363 2091.18365192413 2087.56150197983 2039.3502509594 0 51.8428716659546 1653 645529.677914621 645529.677914621 1347582904 1347582904 528750.153206584 528750.153206584 1103798464 1103798464 883.40720747133 5498299.27605728 16573.6954166762 5481725.58064061 45794 284995769 859289 284136480 0 0 0 0 2088.97531867027 1718191157.31111 352355
282624 69 118.807921436827 107.310268748201 2094.39183092117 2090.76968097687 2042.42948913574 0 52.0075750350952 1656 645708.908199409 645708.908199409 1350028608 1350028608 528896.959842721 528896.959842721 1105801728 1105801728 883.216545349534 5503840.82343621 16562.9563724033 5487277.86706381 45976 287024900 860852 286164048 0 0 0 0 2092.17990446091 1718191160.51928 352994
283136 69.125 118.851411596571 107.368113853785 2097.41301584244 2093.79086589813 2045.370834589 0 52.051732301712 1659 645945.272771957 645945.272771957 1352474312 1352474312 529090.564890208 529090.564890208 1107804992 1107804992 883.859955369674 5515260.29630176 16565.9466847025 5498694.34961706 46002 287026394 862346 286164048 0 0 0 0 2095.19758987427 1718191163.54047 353633
283648 69.25 118.896938585043 107.425172856818 2100.39607000351 2096.7739200592 2048.29043722153 0 52.1323883533478 1662 646192.707300434 646192.707300434 1354920016 1354920016 529293.237283619 529293.237283619 1109808256 1109808256 883.97352725226 5508872.81613163 16576.0197868408 5492296.79634479 46100 287059358 863918 286195440 0 0 0 0 2098.17727208138 1718191166.52352 354272
284160 69.375 118.941808238335 107.482346350877 2103.38844490051 2099.76629495621 2051.22290086746 0 52.1750178337097 1665 646436.569279397 646436.569279397 1357365720 1357365720 529492.983419466 529492.983419466 1111811520 1111811520 884.146822484559 5502879.44506295 16586.8106244957 5486292.63443845 46126 287060918 865478 286195440 0 0 0 0 2101.16623902321 1718191169.5159 354911
284672 69.5 118.985368617238 107.539857673818 2106.40170097351 2102.77955102921 2054.15104460716 0 52.2963771820068 1668 646673.315485896 646673.315485896 1359811424 1359811424 529686.901061428 529686.901061428 1113814784 1113814784 884.697020376027 5512995.05178124 16590.0691069268 5496404.98267431 46308 289090057 867049 288223008 0 0 0 0 2104.17619299889 1718191172.52916 355550
285184 69.625 119.021068444668 107.599884442568 2109.55182504654 2105.92967510223 2057.22326397896 0 52.3390691280365 1671 646867.340398662 646867.340398662 1362257128 1362257128 529845.825903864 529845.825903864 1115818048 1115818048 885.367360668791 5524542.85197418 16594.5705802711 5507948.28139391 46334 289091594 868586 288223008 0 0 0 0 2107.32272315025 1718191175.67928 356189
285696 69.75 119.056961273133 107.659655894379 2112.69664096832 2109.07449102402 2060.29097175598 0 52.4311397075653 1674 647062.414252328 647062.414252328 1364702832 1364702832 530005.609928583 530005.609928583 1117821312 1117821312 885.247735546041 5516741.17219204 16600.3604777006 5500140.81171434 46432 289124566 870166 288254400 0 0 0 0 2110.46422958374 1718191178.8241 356828
286208 69.875 119.100541122243 107.71672552824 2115.70323395729 2112.08108401299 2063.23909187317 0 52.4736411571503 1677 647299.266277409 647299.266277409 1367148536 1367148536 530199.61424602 530199.61424602 1119824576 1119824576 885.442859725316 5510924.13817444 16611.4791051498 5494312.65906929 46458 289126125 871725 288254400 0 0 0 0 2113.46743965149 1718191181.83069 357467
286720 70 119.142148725137 107.774347218825 2118.74264001846 2115.12049007416 2066.17516994476 0 52.6121544837952 1680 647525.399345917 647525.399345917 1369594240 1369594240 530384.838719362 530384.838719362 1121827840 1121827840 885.680819996195 5519056.07390361 16608.8837597839 5502447.19014383 46640 291155255 873287 290281968 0 0 0 0 2116.50339055061 1718191184.87009 358106
287232 70.125 119.183924167745 107.831784024276 2121.77694106102 2118.15479111671 2069.13235545158 0 52.6541457176208 1683 647752.444606112 647752.444606112 1372039944 1372039944 530570.810364385 530570.810364385 1123831104 1123831104 886.358957142903 5530607.32892943 16612.591587068 5513994.73734237 46666 291156749 874781 290281968 0 0 0 0 2119.5342066288 1718191187.9044 358745
287744 70.25 119.225667613747 107.889114549065 2124.80968499184 2121.18753504753 2072.09663105011 0 52.7422280311584 1686 647979.315968025 647979.315968025 1374485648 1374485648 530756.639570189 530756.639570189 1125834368 1125834368 886.383855726753 5523748.67754555 16620.9683272868 5507127.70921826 46764 291189716 876356 290313360 0 0 0 0 2122.56325125694 1718191190.93714 359384
288256 70.375 119.261697922412 107.948206541377 2127.94206500053 2124.31991505623 2075.16578817368 0 52.7858898639679 1689 648175.137012522 648175.137012522 1376931352 1376931352 530917.035615206 530917.035615206 1127837632 1127837632 886.49679009168 5517461.13041095 16630.5024297078 5500830.62798124 46790 291191273 877913 290313360 0 0 0 0 2125.69204545021 1718191194.06952 360023
288768 70.5 119.298201952266 108.0070117482 2131.06410503387 2127.44195508957 2078.20120334625 0 52.9208762645721 1692 648373.532683257 648373.532683257 1379377056 1379377056 531079.540523789 531079.540523789 1129840896 1129840896 887.011467457515 5527278.19835921 16633.1391567536 5510645.05920246 46972 293220411 879483 292340928 0 0 0 0 2128.81056284904 1718191197.19156 360662
289280 70.625 119.338743775602 108.064310564462 2134.11214804649 2130.48999810219 2081.15879583359 0 52.9629123210907 1695 648593.873348811 648593.873348811 1381822760 1381822760 531260.020468639 531260.020468639 1131844160 1131844160 887.460340774168 5537359.12357472 16633.5078553408 5520725.61571938 46998 293221945 881017 292340928 0 0 0 0 2131.85508966446 1718191200.2396 361301
289792 70.75 119.37917121426 108.121531024072 2137.16016507149 2133.53801512718 2084.14274168015 0 53.0441203117371 1698 648813.592345334 648813.592345334 1384268464 1384268464 531439.991207473 531439.991207473 1133847424 1133847424 887.557278154795 5530990.42244076 16643.2267650354 5514347.19567572 47096 293254915 882595 292372320 0 0 0 0 2134.89948534966 1718191203.28762 361940
290304 70.875 119.420202826978 108.178424960701 2140.19530892372 2136.57315897942 2087.11696910858 0 53.0878264904022 1701 649036.594966117 649036.594966117 1386714168 1386714168 531622.651546632 531622.651546632 1135850688 1135850688 887.706739964017 5524970.3555414 16653.3844705495 5508316.97107085 47122 293256472 884152 292372320 0 0 0 0 2137.93107128143 1718191206.32276 362579
290816 71 119.444473178791 108.24074714829 2143.52861189842 2139.90646195412 2090.31371641159 0 53.2603471279144 1704 649168.501847248 649168.501847248 1389159872 1389159872 531730.695817861 531730.695817861 1137853952 1137853952 887.38312023342 5529526.27846116 16640.3596568018 5512885.91880436 47304 295285604 885716 294399888 0 0 0 0 2141.26080131531 1718191209.65607 363218
291328 71.125 119.485030525567 108.297452838439 2146.5684158802 2142.9462659359 2093.27292013168 0 53.3049957752228 1707 649388.926881113 649388.926881113 1391605576 1391605576 531911.244868375 531911.244868375 1139857216 1139857216 887.992490459465 5540559.70120515 16642.8323358758 5523916.86886928 47330 295287092 887204 294399888 0 0 0 0 2144.29692339897 1718191212.69587 363857
291840 71.25 119.524856738953 108.35428393895 2149.61928391457 2145.99713397026 2096.26028251648 0 53.3857760429382 1710 649605.378279745 649605.378279745 1394051280 1394051280 532088.539134006 532088.539134006 1141860480 1141860480 888.097579759042 5534286.57326015 16652.5792596985 5517633.99400045 47428 295320058 888778 294431280 0 0 0 0 2147.34419775009 1718191215.74674 364496
292352 71.375 119.564297087471 108.411113478156 2152.67505502701 2149.0529050827 2099.25451040268 0 53.4301066398621 1713 649819.732542256 649819.732542256 1396496984 1396496984 532264.115645855 532264.115645855 1143863744 1143863744 888.235047652256 5528236.33822531 16662.4284020239 5511573.90982328 47454 295321613 890333 294431280 0 0 0 0 2150.39641785622 1718191218.80251 365135
292864 71.5 119.602735468511 108.468157150862 2155.74684000015 2152.12469005585 2102.24018621445 0 53.5582544803619 1716 650028.641213952 650028.641213952 1398942688 1398942688 532435.231701312 532435.231701312 1145867008 1145867008 888.749279490622 5537971.13134296 16665.1423124168 5521305.98903054 47636 297350753 891905 296458848 0 0 0 0 2153.46461653709 1718191221.87429 365774
293376 71.625 119.633339218037 108.527641742501 2158.95779204369 2155.33564209938 2105.36615657806 0 53.6015982627869 1719 650194.969464242 650194.969464242 1401388392 1401388392 532571.470345069 532571.470345069 1147870272 1147870272 889.280567497735 5548479.20606465 16667.2838445654 5531811.92222008 47662 297352292 893444 296458848 0 0 0 0 2156.67199921608 1718191225.08525 366413
293888 71.75 119.671433333487 108.584484719073 2162.03199601173 2158.40984606743 2108.36603808403 0 53.6956753730774 1722 650402.007087649 650402.007087649 1403834096 1403834096 532741.053834165 532741.053834165 1149873536 1149873536 889.204289696758 5541114.30193049 16673.6425576422 5524440.65937285 47760 297385259 895019 296490240 0 0 0 0 2159.74258422852 1718191228.15945 367052
294400 71.875 119.710643063772 108.640823712242 2165.08410000801 2161.46195006371 2111.35417318344 0 53.7394449710846 1725 650615.107963641 650615.107963641 1406279800 1406279800 532915.603703341 532915.603703341 1151876800 1151876800 889.299554715756 5534840.98295869 16682.7139543043 5518158.26900439 47786 297386817 896577 296490240 0 0 0 0 2162.7910592556 1718191231.21155 367691
294912 72 119.731189958204 108.703205779695 2168.47159385681 2164.84944391251 2114.62805747986 0 53.9004197120667 1728 650726.77823453 650726.77823453 1408725504 1408725504 533007.072267625 533007.072267625 1153880064 1153880064 889.354660228017 5541677.406013 16676.8578072883 5525000.54820571 47968 299415950 898142 298517808 0 0 0 0 2166.01843833923 1718191234.59905 368330
295424 72.125 119.763572791668 108.761405913544 2171.64364385605 2168.02149391174 2117.71057319641 0 53.9425756931305 1731 650902.775624164 650902.775624164 1411171208 1411171208 533151.230855396 533151.230855396 1155883328 1155883328 889.806558629988 5551644.20156182 16676.4285622829 5534967.77299953 47994 299417434 899626 298517808 0 0 0 0 2169.34347581863 1718191237.7711 368969
295936 72.25 119.794218785003 108.82002840075 2174.8454580307 2171.2233080864 2120.84283256531 0 54.038242816925 1734 651069.333465239 651069.333465239 1413616912 1413616912 533287.657555824 533287.657555824 1157886592 1157886592 889.808589598918 5544810.98686376 16684.2073368709 5528126.77952689 48092 299450405 901205 298549200 0 0 0 0 2172.54163789749 1718191240.97291 369608
296448 72.375 119.832161399855 108.876075342538 2177.91323304176 2174.29108309746 2123.83989930153 0 54.0829157829285 1737 651275.54769838 651275.54769838 1416062616 1416062616 533456.566610042 533456.566610042 1159889856 1159889856 889.791634285714 5537882.02589009 16691.0922181305 5521190.93367196 48118 299451961 902761 298549200 0 0 0 0 2175.60569667816 1718191244.04069 370247
296960 72.5 119.868757156339 108.932443486134 2181.00353097916 2177.38138103485 2126.84208393097 0 54.2134623527527 1740 651474.441893969 651474.441893969 1418508320 1418508320 533619.479857857 533619.479857857 1161893120 1161893120 890.264249348815 5547278.80022651 16693.0362697955 5530585.76395672 48300 301481097 904329 300576768 0 0 0 0 2178.6924135685 1718191247.13099 370886
297472 72.625 119.906024491089 108.988447391448 2184.07973003387 2180.45758008957 2129.83324408531 0 54.2560749053955 1743 651676.986048786 651676.986048786 1420954024 1420954024 533785.382769148 533785.382769148 1163896384 1163896384 890.785811376237 5557639.53605899 16695.0353403306 5540944.50071866 48326 301482632 905864 300576768 0 0 0 0 2181.76503777504 1718191250.20718 371525
297984 72.75 119.944551767629 109.043914054367 2187.13108086586 2183.50893092155 2132.81929707527 0 54.347284078598 1746 651886.377858437 651886.377858437 1423399728 1423399728 533956.894560504 533956.894560504 1165899648 1165899648 890.856396588919 5551273.14842947 16704.0545657278 5534569.09386374 48424 301515601 907441 300608160 0 0 0 0 2184.81280255318 1718191253.25853 372164
298496 72.875 119.975413890133 109.101770053713 2190.32016992569 2186.69801998138 2135.93872237206 0 54.3910143375397 1749 652054.110339451 652054.110339451 1425845432 1425845432 534094.283402672 534094.283402672 1167902912 1167902912 890.855285751989 5544481.72242241 16711.2506356823 5527770.47178672 48450 301517160 909000 300608160 0 0 0 0 2187.99832868576 1718191256.44762 372803
299008 73 120.011064687326 109.157886531341 2193.42023801804 2189.79808807373 2138.94978404045 0 54.5298671722412 1752 652247.868777895 652247.868777895 1428291136 1428291136 534252.989977316 534252.989977316 1169906176 1169906176 891.308892339668 5553723.73295232 16713.0055566386 5537010.72739568 48632 303546294 910566 302635728 0 0 0 0 2191.09482192993 1718191259.54769 373442
299520 73.125 120.046641795163 109.213878730472 2196.51981091499 2192.89766097069 2141.95696258545 0 54.5723345279694 1755 652441.226722219 652441.226722219 1430736840 1430736840 534411.368509214 534411.368509214 1171909440 1171909440 891.705647515755 5563264.73586311 16711.7741818157 5546552.9616813 48658 303547787 912059 302635728 0 0 0 0 2194.19081711769 1718191262.64726 374081
300032 73.25 120.083104279526 109.269451382181 2199.60135602951 2195.97920608521 2144.96632432938 0 54.6663122177124 1758 652639.396597452 652639.396597452 1433182544 1433182544 534573.688469822 534573.688469822 1173912704 1173912704 891.662336124906 5556228.16631868 16718.6138925175 5539509.55242616 48756 303580755 913635 302667120 0 0 0 0 2197.26878356934 1718191265.72881 374720
300544 73.375 120.113493818801 109.326872393956 2202.79221487045 2199.17006492615 2148.09174489975 0 54.7101202011108 1761 652804.560636929 652804.560636929 1435628248 1435628248 534708.973514283 534708.973514283 1175915968 1175915968 891.729084341046 5549899.26343585 16727.0592097298 5533172.20422612 48782 303582315 915195 302667120 0 0 0 0 2200.45598626137 1718191268.91967 375359
301056 73.5 120.141442770136 109.384921281926 2206.02619886398 2202.40404891968 2151.23795485497 0 54.8429117202759 1764 652956.46033043 652956.46033043 1438073952 1438073952 534833.393798832 534833.393798832 1177919232 1177919232 892.198698537486 5559203.57567706 16729.0267570747 5542474.54891999 48964 305611451 916763 304694688 0 0 0 0 2203.68627214432 1718191272.15365 375998
301568 73.625 120.177331520661 109.440188544261 2209.11295795441 2205.4908080101 2154.2361061573 0 54.8863868713379 1767 653151.512020903 653151.512020903 1440519656 1440519656 534993.159669789 534993.159669789 1179922496 1179922496 892.653248060145 5569065.24320932 16729.8226836047 5552335.42052571 48990 305612985 918297 304694688 0 0 0 0 2206.76961684227 1718191275.24041 376637
302080 73.75 120.213617019102 109.495200914176 2212.19058489799 2208.56843495369 2157.24501538277 0 54.9750874042511 1770 653348.719995745 653348.719995745 1442965360 1442965360 535154.691742565 535154.691742565 1181925760 1181925760 892.665240031887 5562412.05062574 16737.6188492343 5545674.4317765 49088 305645951 919871 304726080 0 0 0 0 2209.8436756134 1718191278.31804 377276
302592 73.875 120.251200836055 109.549660099044 2215.24247598648 2211.62032604218 2160.23323822021 0 55.0188195705414 1773 653552.984198987 653552.984198987 1445411064 1445411064 535322.003536977 535322.003536977 1183929024 1183929024 892.759143630899 5556290.27798376 16746.5145384168 5539543.76344534 49114 305647510 921430 304726080 0 0 0 0 2212.89192056656 1718191281.36993 377915
303104 74 120.283871674403 109.605599407192 2218.38291788101 2214.76076793671 2163.2748401165 0 55.154584646225 1776 653730.546865718 653730.546865718 1447856768 1447856768 535467.444235445 535467.444235445 1185932288 1185932288 893.045121448478 5564414.71811733 16745.1131927208 5547669.60492461 49296 307676640 922992 306753648 0 0 0 0 2216.02876067162 1718191284.51037 378554
303616 74.125 120.319088654821 109.660557765369 2221.47472000122 2217.85257005692 2166.28721928596 0 55.1969997882843 1779 653921.947554333 653921.947554333 1450302472 1450302472 535624.219588913 535624.219588913 1187935552 1187935552 893.644382528937 5575137.70350805 16747.7778123861 5558389.92569567 49322 307678134 924486 306753648 0 0 0 0 2219.11678981781 1718191287.60217 379193
304128 74.25 120.351978996054 109.7161273954 2224.60764789581 2220.98549795151 2169.3544383049 0 55.2793419361115 1782 654100.703196811 654100.703196811 1452748176 1452748176 535770.637447891 535770.637447891 1189938816 1189938816 893.703738943015 5568817.67191693 16756.4926427783 5552061.17927415 49420 307711103 926063 306785040 0 0 0 0 2222.24612998962 1718191290.7351 379832
304640 74.375 120.389530233562 109.770048971036 2227.6527569294 2224.03060698509 2172.33892679214 0 55.3233439922333 1785 654304.790334099 654304.790334099 1455193880 1455193880 535937.80420846 535937.80420846 1191942080 1191942080 893.845171764769 5563029.08759814 16766.2589572768 5546262.82864086 49446 307712662 927622 306785040 0 0 0 0 2225.28771781921 1718191293.78021 380471
305152 74.5 120.417289381935 109.827004587285 2230.87706804276 2227.25491809845 2175.45947885513 0 55.4762835502625 1788 654455.658467905 654455.658467905 1457639584 1457639584 536061.379547586 536061.379547586 1193945344 1193945344 894.048274677861 5570602.39403111 16763.3961278037 5553838.99790331 49628 309741804 929196 308812608 0 0 0 0 2228.50841379166 1718191297.00452 381110
305664 74.625 120.453944933471 109.880916799739 2233.93515586853 2230.31300592422 2178.42285776138 0 55.5217790603638 1791 654654.877643486 654654.877643486 1460085288 1460085288 536224.558984898 536224.558984898 1195948608 1195948608 894.396407516185 5579720.81073186 16762.3577428547 5562958.452989 49654 309743341 930733 308812608 0 0 0 0 2231.56276202202 1718191300.06261 381749
306176 74.75 120.489668290362 109.935014097786 2237.0086619854 2233.38651204109 2181.42845845222 0 55.6146252155304 1794 654849.030436471 654849.030436471 1462530992 1462530992 536383.588573387 536383.588573387 1197951872 1197951872 894.419178769826 5573212.03070302 16770.3416099166 5556441.6890931 49752 309776313 932313 308844000 0 0 0 0 2234.63287210464 1718191303.13612 382388
306688 74.875 120.51776374094 109.991427531695 2240.2218978405 2236.59974789619 2184.5730407238 0 55.6583852767944 1797 655001.726338383 655001.726338383 1464976696 1464976696 536508.661028291 536508.661028291 1199955136 1199955136 894.429869343421 5566648.96729822 16777.5772652809 5549871.39003294 49778 309777870 933870 308844000 0 0 0 0 2237.84254693985 1718191306.34935 383027
307200 75 120.54812019753 110.046956705578 2243.3916258812 2239.76947593689 2187.63258910179 0 55.804906129837 1800 655166.710576847 655166.710576847 1467422400 1467422400 536643.798798635 536643.798798635 1201958400 1201958400 894.527647551185 5573528.07634572 16772.6893077438 5556755.38703797 49960 311806998 935430 310871568 0 0 0 0 2241.00870513916 1718191309.51908 383666
307712 75.125 120.573560257367 110.103869834284 2246.65121388435 2243.02906394005 2190.81369662285 0 55.847421169281 1803 655304.974701517 655304.974701517 1469868104 1469868104 536757.050256474 536757.050256474 1203961664 1203961664 895.132922295204 5584207.38049117 16775.6026044835 5567431.77788669 49986 311808492 936924 310871568 0 0 0 0 2244.2646420002 1718191312.77867 384305
