# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 12 2024 at 12:32:20+0200
# parameter filename: "TOV_110_HLLE_res2.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
# Run ID: run-TOV_110_HLLE_res2-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.12-10.32.17-9411
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
10240 10 2013.06976648195 2211.7132540212 20.3911318778992 17.8831357955933 16.9116225242615 0 3.54071259498596 60 267657.756151441 267657.756151441 4786560 4786560 131413.194355942 131413.194355942 2350080 2350080 499.495711423505 676216.316975878 12729.668323407 663486.648652471 1820 2664140 44492 2619648 0 0 0 0 20.2509078979492 1718188358.0119 13046
10752 10.5 1998.92566535154 2200.33358241518 21.418154001236 18.9101579189301 17.8690781593323 0 3.55148077011108 63 265777.156465141 265777.156465141 5025888 5025888 130489.867434149 130489.867434149 2467584 2467584 519.008350921002 751002.547911269 12881.3815304318 738121.166380837 1846 2665572 45924 2619648 0 0 0 0 21.2692980766296 1718188359.03892 13685
11264 11 2003.74611008706 2191.99477891184 22.2709789276123 19.7629828453064 18.6601097583771 0 3.65013241767883 66 266418.082797176 266418.082797176 5265216 5265216 130804.546066483 130804.546066483 2585088 2585088 527.296866976563 739995.517634865 13070.2603135288 726925.257321337 1944 2680868 47396 2633472 0 0 0 0 22.1135890483856 1718188359.89174 14324
11776 11.5 1991.39257935145 2181.97229542675 23.2974679470062 20.7894718647003 19.6370279788971 0 3.66277003288269 69 264775.557350569 264775.557350569 5504544 5504544 129998.107580063 129998.107580063 2702592 2702592 537.093905958953 732725.033976035 13283.6490759655 719441.38490007 1970 2682304 48832 2633472 0 0 0 0 23.1343402862549 1718188360.91823 14963
12288 12 2012.25688496424 2176.46792770808 23.9764280319214 21.4684319496155 20.2421045303345 0 3.79181385040283 72 267549.675424845 267549.675424845 5743872 5743872 131360.129450466 131360.129450466 2820096 2820096 554.317267671198 749164.607407778 13416.8879527198 735747.719455058 2152 3108864 50304 3058560 0 0 0 0 23.8079044818878 1718188361.59719 15602
12800 12.5 2036.87256693495 2172.25069315306 24.6006889343262 22.0926928520203 20.8011689186096 0 3.80142593383789 75 270822.576499671 270822.576499671 5983200 5983200 132967.041169514 132967.041169514 2937600 2937600 572.177535848566 818548.918583198 13563.0289580884 804985.88962511 2178 3110299 51739 3058560 0 0 0 0 24.4272165298462 1718188362.22145 16241
13312 13 2052.02732714512 2168.4339248882 25.3147099018097 22.8067138195038 21.459329366684 0 3.89246320724487 78 272837.553417215 272837.553417215 6222528 6222528 133956.343916033 133956.343916033 3055104 3055104 579.968690412833 808415.919415424 13748.8373759897 794667.082039435 2276 3125589 53205 3072384 0 0 0 0 25.1342625617981 1718188362.93547 16880
13824 13.5 2064.3441765549 2164.96253574785 26.0505819320679 23.542585849762 22.1487545967102 0 3.90368628501892 81 274475.20171474 274475.20171474 6461856 6461856 134760.387845504 134760.387845504 3172608 3172608 588.954815907904 801370.929888515 13949.105206884 787421.824681631 2302 3127019 54635 3072384 0 0 0 0 25.8650259971619 1718188363.67135 17519
14336 14 2082.68654358359 2162.59423645546 26.7075090408325 24.1995129585266 22.7389361858368 0 4.02473640441895 84 276914.002834874 276914.002834874 6701184 6701184 135957.777565137 135957.777565137 3290112 3290112 605.255362006599 817001.254221271 14084.9121440811 802916.34207719 2484 3553565 56093 3497472 0 0 0 0 26.5168404579163 1718188364.32827 18158
14848 14.5 2100.77237129789 2160.78744193944 27.3559999465942 24.8480038642883 23.3245692253113 0 4.03368663787842 87 279318.694487767 279318.694487767 6940512 6940512 137138.420398326 137138.420398326 3407616 3407616 621.615543774616 881769.338422049 14218.2773220914 867551.061099958 2510 3554998 57526 3497472 0 0 0 0 27.1599476337433 1718188364.97676 18797
