# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 03 2024 at 19:36:20+0200
# parameter filename: "TOV_100_pressure.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.36.18-10547
# Run ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.36.18-10547
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
82944 81 2604.16880597074 2626.86618963736 114.550541162491 111.974308013916 103.649613618851 0 10.9285609722137 486 346250.28444187 346250.28444187 38771136 38771136 170000.13965377 170000.13965377 19035648 19035648 1240.62837275625 1673258.53024697 23238.2060137435 1650020.32423323 13564 18248911 253519 17995392 0 0 0 0 113.586266756058 1717436292.90551 103784
83456 81.5 2605.43865829735 2626.73905167458 115.186829090118 112.610595941544 104.250511884689 0 10.9383111000061 489 346419.124007215 346419.124007215 39010464 39010464 170083.035613651 170083.035613651 19153152 19153152 1242.28291341582 1668766.33670978 23295.4106226479 1645470.92608713 13590 18250366 254974 17995392 0 0 0 0 114.217068910599 1717436293.5418 104423
83968 82 2605.85831675965 2626.61329808688 115.859445095062 113.283211946487 104.854811906815 0 11.0610513687134 492 346474.921796363 346474.921796363 39249792 39249792 170110.43091807 170110.43091807 19270656 19270656 1244.0214740297 1668906.60377608 23287.0097182045 1645619.59405788 13772 18676944 256464 18420480 0 0 0 0 114.884259223938 1717436294.21442 105062
84480 82.5 2607.66593756195 2626.50386008577 116.471190214157 113.894957065582 105.403196811676 0 11.0699486732483 495 346715.263058237 346715.263058237 39489120 39489120 170228.432404044 170228.432404044 19388160 19388160 1246.29636993711 1687586.1161801 23284.4374430355 1664301.67873706 13798 18678400 257920 18420480 0 0 0 0 115.490932703018 1717436294.82616 105701
84992 83 2607.97271322854 2626.393196805 117.147984027863 114.571750879288 106.039993524551 0 11.135097026825 498 346756.051950866 346756.051950866 39728448 39728448 170248.458719559 170248.458719559 19505664 19505664 1247.39033544093 1682111.26885914 23335.6339225112 1658775.63493663 13896 18693717 259413 18434304 0 0 0 0 116.16096162796 1717436295.50296 106340
85504 83.5 2608.16238411446 2626.28107348735 117.829793214798 115.253560066223 106.686454057693 0 11.1456682682037 501 346781.270591859 346781.270591859 39967776 39967776 170260.840434992 170260.840434992 19623168 19623168 1248.99725331671 1677680.42742206 23391.3727586597 1654289.0546634 13922 18695171 260867 18434304 0 0 0 0 116.835840940475 1717436296.18477 106979
86016 84 2607.06787557681 2626.16082671883 118.568610191345 115.99237704277 107.354019880295 0 11.2754299640656 504 346635.744736693 346635.744736693 40207104 40207104 170189.390917654 170189.390917654 19740672 19740672 1250.33546577116 1677324.93816246 23376.68989492 1653948.24826754 14104 19121753 262361 18859392 0 0 0 0 117.567981958389 1717436296.92358 107618
86528 84.5 2607.92224291676 2626.05263248984 119.220815181732 116.644582033157 107.937190055847 0 11.2856240272522 507 346749.341418213 346749.341418213 40446432 40446432 170245.164017606 170245.164017606 19858176 19858176 1251.90263256748 1694756.76359818 23361.9955518794 1671394.7680463 14130 19123208 263816 18859392 0 0 0 0 118.214815855026 1717436297.57579 108257
87040 85 2608.64723869763 2625.95218555352 119.878410100937 117.302176952362 108.558164596558 0 11.3484437465668 510 346845.736857237 346845.736857237 40685760 40685760 170292.491742181 170292.491742181 19975680 19975680 1253.32970866324 1689864.94087956 23419.1034017276 1666445.83747783 14228 19138527 265311 18873216 0 0 0 0 118.866878271103 1717436298.23338 108896
87552 85.5 2609.27155339111 2625.85386734898 120.540191173553 117.963958024979 109.183924436569 0 11.3582756519318 513 346928.745738882 346928.745738882 40925088 40925088 170333.247005372 170333.247005372 20093184 20093184 1254.81378079925 1685393.66354147 23472.8547835068 1661920.80875796 14254 19139988 266772 18873216 0 0 0 0 119.522608757019 1717436298.89516 109535
88064 86 2609.57349449803 2625.75955227733 121.216310024261 118.640076875687 109.791472196579 0 11.4818761348724 516 346968.891828457 346968.891828457 41164416 41164416 170352.957720831 170352.957720831 20210688 20210688 1256.38544865995 1685391.88830708 23463.3527445331 1661928.53556255 14436 19566569 268265 19298304 0 0 0 0 120.193140029907 1717436299.57128 110174
88576 86.5 2610.52621480208 2625.67132703435 121.862528085709 119.286294937134 110.373725414276 0 11.4907705783844 519 347095.565520084 347095.565520084 41403744 41403744 170415.15130228 170415.15130228 20328192 20328192 1258.44271274243 1703207.85895787 23458.928463465 1679748.93049441 14462 19568028 269724 19298304 0 0 0 0 120.834334135056 1717436300.2175 110813
89088 87 2611.0194522116 2625.58787982938 122.529380083084 119.953146934509 111.000213384628 0 11.5562744140625 522 347161.146366054 347161.146366054 41643072 41643072 170447.349840373 170447.349840373 20445696 20445696 1259.41452489752 1697824.35382965 23506.6425083696 1674317.71132128 14560 19583340 271212 19312128 0 0 0 0 121.495111227036 1717436300.88435 111452
89600 87.5 2611.64076113633 2625.50700623278 123.190065145493 120.613831996918 111.625842094421 0 11.5665171146393 525 347243.755600687 347243.755600687 41882400 41882400 170487.90888698 170487.90888698 20563200 20563200 1260.95803718083 1693549.91801078 23560.6835666113 1669989.23444417 14586 19584798 272670 19312128 0 0 0 0 122.149682044983 1717436301.54504 112091
90112 88 2610.79398379125 2625.41896273714 123.918630123138 121.342396974564 112.285276651382 0 11.6932735443115 528 347131.168084884 347131.168084884 42121728 42121728 170432.631261893 170432.631261893 20680704 20680704 1262.40469144648 1693418.67311338 23549.7013535382 1669868.97175985 14768 20011378 274162 19737216 0 0 0 0 122.872038125992 1717436302.2736 112730
90624 88.5 2606.8346687461 2625.29171823209 124.79342007637 122.217186927795 113.092132806778 0 11.7042460441589 531 346604.737556482 346604.737556482 42361056 42361056 170174.167175746 170174.167175746 20798208 20798208 1263.96349899333 1710292.85401839 23536.8975784146 1686755.95643997 14794 20012837 275621 19737216 0 0 0 0 123.739661216736 1717436303.14839 113369
91136 89 2605.11547359865 2625.16524175918 125.565023183823 122.988790035248 113.816349029541 0 11.7754361629486 534 346376.153369677 346376.153369677 42600384 42600384 170061.93811652 170061.93811652 20915712 20915712 1264.14264324349 1703963.67599524 23569.8085046544 1680393.86749059 14892 20028155 277115 19751040 0 0 0 0 124.504789590836 1717436303.92 114008
91648 89.5 2606.38322764612 2625.06410439781 126.195813179016 123.619580030441 114.412338972092 0 11.7853860855103 537 346544.713947829 346544.713947829 42839712 42839712 170144.697100739 170144.697100739 21033216 21033216 1265.67086566337 1699787.14666596 23622.7444565055 1676164.40220945 14918 20029606 278566 19751040 0 0 0 0 125.130282640457 1717436304.55079 114647
92160 90 2606.59616892875 2624.9620990718 126.876270055771 124.300036907196 115.016519546509 0 11.9199283123016 540 346573.026620767 346573.026620767 43079040 43079040 170158.597907669 170158.597907669 21150720 21150720 1266.29982547031 1698597.70526095 23597.2080341353 1675000.49722682 15100 20456183 280055 20176128 0 0 0 0 125.805197477341 1717436305.23124 115286
92672 90.5 2606.99454062698 2624.86126936299 127.547726154327 124.971493005753 115.620308160782 0 11.9297819137573 543 346625.994121764 346625.994121764 43318368 43318368 170184.603612129 170184.603612129 21268224 21268224 1267.83516836445 1715159.97939122 23584.484098086 1691575.49529313 15126 20457639 281511 20176128 0 0 0 0 126.470613718033 1717436305.9027 115925
93184 91 2606.18518012792 2624.75294285768 128.27720117569 125.700968027115 116.309847831726 0 11.9956958293915 546 346518.381549808 346518.381549808 43557696 43557696 170131.76855875 170131.76855875 21385728 21385728 1268.78513265081 1709994.88456837 23631.0395349566 1686363.84503342 15224 20472953 283001 20189952 0 0 0 0 127.193075656891 1717436306.63217 116564
93696 91.5 2606.59540848518 2624.65262742117 128.947974205017 126.371741056442 116.943954467773 0 12.0063683986664 549 346572.925512189 346572.925512189 43797024 43797024 170158.548265912 170158.548265912 21503232 21503232 1270.07455283481 1705612.07396859 23679.4845578344 1681932.58941075 15250 20474409 284457 20189952 0 0 0 0 127.857723712921 1717436307.30295 117203
94208 92 2605.50288443723 2624.54208030236 129.691809177399 127.115576028824 117.616139650345 0 12.1341776847839 552 346427.663514774 346427.663514774 44036352 44036352 170087.228296062 170087.228296062 21620736 21620736 1271.15105010207 1705060.73836085 23663.2842062974 1681397.45415455 15432 20900990 285950 20615040 0 0 0 0 128.59529542923 1717436308.04678 117842
94720 92.5 2606.17642978707 2624.44389251908 130.349624156952 127.773391008377 118.20766711235 0 12.1437194347382 555 346517.218104489 346517.218104489 44275680 44275680 170131.1973365 170131.1973365 21738240 21738240 1272.77669845416 1721488.38306866 23653.3533222879 1697835.02974637 15458 20902446 287406 20615040 0 0 0 0 129.248517513275 1717436308.7046 118481
95232 93 2606.43357352984 2624.34838641493 131.02761721611 128.451384067535 118.85052728653 0 12.2044677734375 558 346551.407936527 346551.407936527 44515008 44515008 170147.983680028 170147.983680028 21855744 21855744 1274.19605913465 1717070.09810348 23707.8810840269 1693362.21701945 15556 20917757 288893 20628864 0 0 0 0 129.919775485992 1717436309.38259 119120
95744 93.5 2607.71584465017 2624.26291538325 131.654714107513 129.078480958939 119.442459344864 0 12.2142267227173 561 346721.898704687 346721.898704687 44754336 44754336 170231.690338763 170231.690338763 21973248 21973248 1275.60391612894 1712951.73631486 23758.0205817007 1689193.71573316 15582 20919212 290348 20628864 0 0 0 0 130.541501998901 1717436310.00969 119759
96256 94 2608.2086544176 2624.17921827359 132.320454120636 129.744220972061 120.039513349533 0 12.3333158493042 564 346787.422691365 346787.422691365 44993664 44993664 170263.860960381 170263.860960381 22090752 22090752 1276.93800436688 1712780.26594627 23747.4478084148 1689032.81813785 15764 21345794 291842 21053952 0 0 0 0 131.201726198196 1717436310.67543 120398
96768 94.5 2608.98458145354 2624.09925902921 132.971791028976 130.395557880402 120.631676673889 0 12.3421223163605 567 346890.589950062 346890.589950062 45232992 45232992 170314.513477287 170314.513477287 22208256 22208256 1279.24260227719 1729890.28997122 23751.1575311432 1706139.13244008 15790 21347253 293301 21053952 0 0 0 0 131.847521066666 1717436311.32676 121037
97280 95 2608.50095812021 2624.01378290195 133.686018228531 131.109785079956 121.31011724472 0 12.4028134346008 570 346826.287391663 346826.287391663 45472320 45472320 170282.942546087 170282.942546087 22325760 22325760 1280.55323169857 1725428.47813133 23804.0042810117 1701624.47385031 15888 21362572 294796 21067776 0 0 0 0 132.55463218689 1717436312.04099 121676
97792 95.5 2609.73639876684 2623.94108810452 134.313676118851 131.737442970276 121.902968168259 0 12.412615776062 573 346990.551580039 346990.551580039 45711648 45711648 170363.592111499 170363.592111499 22443264 22443264 1281.95748891513 1721402.28301649 23853.9977879245 1697548.28522856 15914 21364029 296253 21067776 0 0 0 0 133.176852703094 1717436312.66865 122315
98304 96 2609.49404245127 2623.8655195228 135.015700101852 132.439466953278 122.537310838699 0 12.5370898246765 576 346958.327884321 346958.327884321 45950976 45950976 170347.771091219 170347.771091219 22560768 22560768 1283.33871161457 1721325.60918143 23844.9846150107 1697480.62456642 16096 21790611 297747 21492864 0 0 0 0 133.84904718399 1717436313.37067 122954
98816 96.5 2609.57830603532 2623.78879033381 135.701190233231 133.124957084656 123.156769514084 0 12.5467746257782 579 346969.531570455 346969.531570455 46190304 46190304 170353.271817985 170353.271817985 22678272 22678272 1284.87399784024 1737175.47329537 23834.9786486066 1713340.49464677 16122 21792067 299203 21492864 0 0 0 0 134.551676988602 1717436314.05616 123593
99328 97 2607.24546356675 2623.69360249954 136.510688066483 133.934454917908 123.927198171616 0 12.6126484870911 582 346659.356835835 346659.356835835 46429632 46429632 170200.983861637 170200.983861637 22795776 22795776 1285.81181652954 1732313.14858782 23880.2591737749 1708432.88941405 16220 21807385 300697 21506688 0 0 0 0 135.354962110519 1717436314.86566 124232
99840 97.5 2607.97665949517 2623.61395758566 137.163327217102 134.587094068527 124.542481184006 0 12.6231400966644 585 346756.576646478 346756.576646478 46668960 46668960 170248.716331845 170248.716331845 22913280 22913280 1286.9184805367 1727985.26682047 23924.5450905736 1704060.7217299 16246 21808845 302157 21506688 0 0 0 0 136.00183224678 1717436315.5183 124871
100352 98 2606.66738862391 2623.52063379003 137.921464204788 135.345231056213 125.230952262878 0 12.749041557312 588 346582.495991436 346582.495991436 46908288 46908288 170163.247129369 170163.247129369 23030784 23030784 1288.0489041595 1727604.29999648 23911.3285097571 1703692.97148672 16428 22235428 303652 21931776 0 0 0 0 136.753171443939 1717436316.27644 125510
100864 98.5 2607.69729369939 2623.44203413556 138.558274030685 135.982040882111 125.802453279495 0 12.7577657699585 591 346719.432170271 346719.432170271 47147616 47147616 170230.479332696 170230.479332696 23148288 23148288 1289.6073346331 1743258.97437256 23904.6162491386 1719354.35812342 16454 22236912 305136 21931776 0 0 0 0 137.384592294693 1717436316.91325 126149
101376 99 2605.98062228058 2623.34218350664 139.33857011795 136.762336969376 126.546862363815 0 12.8193678855896 594 346491.183538426 346491.183538426 47386944 47386944 170118.415022476 170118.415022476 23265792 23265792 1290.83624464937 1738893.22892086 23957.2390090708 1714935.98991179 16552 22252258 306658 21945600 0 0 0 0 138.15841627121 1717436317.69354 126788
101888 99.5 2605.2601489435 2623.24630925786 140.067301034927 137.491067886353 127.240117073059 0 12.8306639194489 597 346395.389403528 346395.389403528 47626272 47626272 170071.382523032 170071.382523032 23383296 23383296 1292.09965720223 1734872.60073245 24006.0484760639 1710866.55225639 16578 22253742 308142 21945600 0 0 0 0 138.879518270493 1717436318.42227 127427
102400 100 2599.17896623415 2623.08329609662 141.081509113312 138.505275964737 128.150442123413 0 12.9921958446503 600 345586.835350492 345586.835350492 47865600 47865600 169674.402915765 169674.402915765 23500800 23500800 1289.76209101912 1729873.33662984 23931.5131722494 1705941.82345759 16760 22680356 309668 22370688 0 0 0 0 139.886330127716 1717436319.43648 128066
102912 100.5 2599.18816014298 2622.961760566 141.773543119431 139.197309970856 128.773064851761 0 13.0024271011353 603 345588.05777261 345588.05777261 48104928 48104928 169675.003094133 169675.003094133 23618304 23618304 1290.87558584167 1744678.19821722 23919.3507806032 1720758.84743661 16786 22681867 311179 22370688 0 0 0 0 140.572667121887 1717436320.12852 128705
103424 101 2598.38280514475 2622.8339952001 142.509425163269 139.933192014694 129.460563898087 0 13.086088180542 606 345480.977772046 345480.977772046 48344256 48344256 169622.429519849 169622.429519849 23735808 23735808 1290.84060729068 1738725.20666137 23949.3695004527 1714775.83716092 16884 22697232 312720 22384512 0 0 0 0 141.301552057266 1717436320.8644 129344
103936 101.5 2598.65017488756 2622.71401926242 143.187695026398 140.611461877823 130.093202352524 0 13.0967795848846 609 345516.52725305 345516.52725305 48583584 48583584 169639.88341666 169639.88341666 23853312 23853312 1291.07712845804 1733440.50551023 23980.4632237884 1709460.04228644 16910 22698741 314229 22384512 0 0 0 0 141.974193334579 1717436321.54267 129983
104448 102 2598.31507543388 2622.59135158204 143.898586034775 141.3223528862 130.734391927719 0 13.2231047153473 612 345471.972429689 345471.972429689 48822912 48822912 169618.008124324 169618.008124324 23970816 23970816 1292.14138455183 1733043.80157781 23971.4636105879 1709072.33796723 17092 23125373 315773 22809600 0 0 0 0 142.679289102554 1717436322.25356 130622
104960 102.5 2599.36817660851 2622.48332220635 144.533807039261 141.957573890686 131.30269908905 0 13.2330901622772 615 345611.992761867 345611.992761867 49062240 49062240 169686.754569003 169686.754569003 24088320 24088320 1293.46688609911 1747900.71149196 23963.4504678767 1723937.26102408 17118 23126879 317279 22809600 0 0 0 0 143.309463024139 1717436322.88878 131261
105472 103 2599.43060685583 2622.37117064733 145.222856998444 142.646623849869 131.955363750458 0 13.296765089035 618 345620.293487551 345620.293487551 49301568 49301568 169690.830015549 169690.830015549 24205824 24205824 1294.5927070743 1743615.13268619 24014.935907231 1719600.19677896 17216 23142251 318827 22823424 0 0 0 0 143.992540121078 1717436323.57783 131900
105984 103.5 2599.47631319238 2622.25824993339 145.912796020508 143.336562871933 132.608191490173 0 13.3065922260284 621 345626.370602059 345626.370602059 49540896 49540896 169693.813725199 169693.813725199 24323328 24323328 1295.64166756685 1739513.93648964 24060.9181032119 1715453.01838643 17242 23143762 320338 22823424 0 0 0 0 144.675863027573 1717436324.26777 132539
106496 104 2599.32708312506 2622.14670297346 146.613512039185 144.03727889061 133.235623121262 0 13.4406385421753 624 345606.528972309 345606.528972309 49780224 49780224 169684.071986404 169684.071986404 24440832 24440832 1296.31813407915 1738626.33653944 24045.4979087944 1714580.83863065 17424 23570399 321887 23248512 0 0 0 0 145.370483160019 1717436324.96848 133178
107008 104.5 2598.72800575018 2622.02770165233 147.339363098145 144.76312994957 133.890552043915 0 13.4512548446655 627 345526.875644544 345526.875644544 50019552 50019552 169644.964215372 169644.964215372 24558336 24558336 1297.21504225558 1752697.01574003 24030.3026562603 1728666.71308377 17450 23571908 323396 23248512 0 0 0 0 146.089854240417 1717436325.69433 133817
107520 105 2598.58386090463 2621.91403585731 148.040078163147 145.463845014572 134.553083658218 0 13.515638589859 630 345507.71014588 345507.71014588 50258880 50258880 169635.554439854 169635.554439854 24675840 24675840 1298.13947752422 1748234.71540555 24077.7142662385 1724157.00113931 17548 23587281 324945 23262336 0 0 0 0 146.78427362442 1717436326.39505 134456
108032 105.5 2599.49699937621 2621.81192497206 148.681421995163 146.105188846588 135.158036708832 0 13.5253553390503 633 345629.121037061 345629.121037061 50498208 50498208 169695.164119279 169695.164119279 24793344 24793344 1299.23089729307 1744279.81607847 24123.5454801203 1720156.27059835 17574 23588781 326445 23262336 0 0 0 0 147.420071601868 1717436327.03639 135095
108544 106 2598.13746102753 2621.68878643475 149.450679063797 146.874445915222 135.857424259186 0 13.651312828064 636 345448.35681822 345448.35681822 50737536 50737536 169606.413455877 169606.413455877 24910848 24910848 1300.20368587548 1743818.33789792 24113.6508298812 1719704.68706804 17756 24015415 327991 23687424 0 0 0 0 148.183010816574 1717436327.80565 135734
109056 106.5 2599.22612055584 2621.58885019712 150.081676006317 147.505442857742 136.422333478928 0 13.6612694263458 639 345593.104989104 345593.104989104 50976864 50976864 169677.481149885 169677.481149885 25028352 25028352 1301.52677292862 1758262.29936339 24106.7971858621 1734155.50217752 17782 24016923 329499 23687424 0 0 0 0 148.808971405029 1717436328.43665 136373
109568 107 2600.06778201513 2621.49297768793 150.726217031479 148.149983882904 137.030875205994 0 13.7239172458649 642 345705.012296732 345705.012296732 51216192 51216192 169732.424809948 169732.424809948 25145856 25145856 1302.63269273076 1754132.485784 24156.8267675041 1729975.6590165 17880 24032291 331043 23701248 0 0 0 0 149.448016405106 1717436329.08119 137012
110080 107.5 2600.19535413623 2621.39265396138 151.411204099655 148.83497095108 137.679344654083 0 13.7340967655182 645 345721.974285953 345721.974285953 51455520 51455520 169740.752718013 169740.752718013 25263360 25263360 1303.68360315346 1750206.08791259 24201.8206869404 1726004.26722565 17906 24033800 332552 23701248 0 0 0 0 150.126250267029 1717436329.76618 137651
110592 108 2599.60545792529 2621.28749667787 152.137390136719 149.561156988144 138.336988449097 0 13.8600258827209 648 345643.541685747 345643.541685747 51694848 51694848 169702.244293363 169702.244293363 25380864 25380864 1304.74463045159 1749890.15150624 24194.2957573094 1725695.85574893 18088 24460435 334099 24126336 0 0 0 0 150.846048116684 1717436330.49236 138290
111104 108.5 2599.9317302846 2621.18872735028 152.810947179794 150.234714031219 138.943119287491 0 13.8702840805054 651 345686.92285864 345686.92285864 51934176 51934176 169723.543352978 169723.543352978 25498368 25498368 1305.90025638052 1763919.49698021 24185.186216952 1739734.31076325 18114 24461948 335612 24126336 0 0 0 0 151.513386964798 1717436331.16592 138929
111616 109 2599.62930309859 2621.08704934885 153.520831108093 150.944597959518 139.614943027496 0 13.9350368976593 654 345646.712139989 345646.712139989 52173504 52173504 169703.800906276 169703.800906276 25615872 25615872 1306.78457173517 1759576.00537151 24230.5272447969 1735345.47812671 18212 24477314 337154 24140160 0 0 0 0 152.217020750046 1717436331.8758 139568
112128 109.5 2600.52430036626 2620.99689923117 154.161050081253 151.584816932678 140.218285322189 0 13.9447028636932 657 345765.710976697 345765.710976697 52412832 52412832 169762.226327909 169762.226327909 25733376 25733376 1307.77505861215 1755649.35814378 24273.9518200641 1731375.40632372 18238 24478819 338659 24140160 0 0 0 0 152.851779699326 1717436332.51602 140207
112640 110 2599.95490578634 2620.89724912134 154.886567115784 152.310333967209 140.875699043274 0 14.0726790428162 660 345690.004273351 345690.004273351 52652160 52652160 169725.056249732 169725.056249732 25850880 25850880 1308.84110142899 1755366.03961431 24266.4478917684 1731099.59172254 18420 24905451 340203 24565248 0 0 0 0 153.570868015289 1717436333.24154 140846
113152 110.5 2600.80526545252 2620.80934263641 155.528861045837 152.952627897263 141.448452234268 0 14.0823228359222 663 345803.068094567 345803.068094567 52891488 52891488 169780.56772874 169780.56772874 25968384 25968384 1309.7631075063 1768893.31363272 24253.0600190679 1744640.25361365 18446 24906958 341710 24565248 0 0 0 0 154.207790851593 1717436333.88383 141485
113664 111 2593.99371187503 2620.63200445024 156.624409198761 154.048176050186 142.482521295547 0 14.1969356536865 666 344897.403930904 344897.403930904 53130816 53130816 169335.909511202 169335.909511202 26085888 26085888 1308.45330741133 1761679.64068919 24257.2987671645 1737422.34192203 18544 24922325 343253 24579072 0 0 0 0 155.294408321381 1717436334.97938 142124
114176 111.5 2587.99003537056 2620.41151710014 157.677294015884 155.10106086731 143.464025259018 0 14.2155930995941 669 344099.15510287 344099.15510287 53370144 53370144 168943.98950899 168943.98950899 26203392 26203392 1306.24420867513 1753545.67808052 24241.0106987916 1729304.66738172 18570 24923830 344758 24579072 0 0 0 0 156.340034246445 1717436336.03227 142763
114688 112 2585.4761833926 2620.22368923558 158.524295091629 155.948061943054 144.231403112411 0 14.3471007347107 672 343764.91334388 343764.91334388 53609472 53609472 168779.885251869 168779.885251869 26320896 26320896 1306.24369281927 1751864.42578647 24214.0639209495 1727650.36186552 18752 25350458 346298 25004160 0 0 0 0 157.156894922256 1717436336.87927 143402
115200 112.5 2586.66020596416 2620.08621502557 159.148789167404 156.572556018829 144.794840812683 0 14.355847120285 675 343922.340984995 343922.340984995 53848800 53848800 168857.17824534 168857.17824534 26438400 26438400 1307.93280956909 1766186.65286348 24215.7761342144 1741970.87672926 18778 25351968 347808 25004160 0 0 0 0 157.800161600113 1717436337.50376 144041
115712 113 2586.18170683668 2619.93062306606 159.873765230179 157.297532081604 145.479168176651 0 14.4228048324585 678 343858.719741005 343858.719741005 54088128 54088128 168825.941822298 168825.941822298 26555904 26555904 1308.54652825337 1761666.81885584 24254.9338964951 1737411.88495934 18876 25367333 349349 25017984 0 0 0 0 158.51836681366 1717436338.22874 144680
116224 113.5 2586.62943807956 2619.78711357482 160.542424201965 157.966191053391 146.111885547638 0 14.4327883720398 681 343918.250087058 343918.250087058 54327456 54327456 168855.169717834 168855.169717834 26673408 26673408 1309.58382446333 1757981.98582092 24298.6771595563 1733683.30866136 18902 25368843 350859 25017984 0 0 0 0 159.180994510651 1717436338.8974 145319
116736 114 2585.54508283943 2619.62375702299 161.30485200882 158.728618860245 146.804689645767 0 14.5584261417389 684 343774.074214331 343774.074214331 54566784 54566784 168784.383007758 168784.383007758 26790912 26790912 1310.46808471736 1757513.14791729 24288.969404744 1733224.17851255 19084 25795473 352401 25443072 0 0 0 0 159.935995340347 1717436339.65982 145958
117248 114.5 2586.69392169876 2619.49088045748 161.930224180222 159.353991031647 147.365193843842 0 14.5669255256653 687 343926.823829068 343926.823829068 54806112 54806112 168859.379208495 168859.379208495 26908416 26908416 1311.77207041428 1771143.58186854 24283.3685774461 1746860.21329109 19110 25796977 353905 25443072 0 0 0 0 160.55623626709 1717436340.2852 146597
117760 115 2587.31975972836 2619.35766596895 162.587379217148 160.011146068573 147.981336593628 0 14.6396334171295 690 344010.035253483 344010.035253483 55045440 55045440 168900.233915067 168900.233915067 27025920 27025920 1312.33356591292 1766631.63767912 24321.5091970196 1742310.1284821 19208 25812344 355448 25456896 0 0 0 0 161.20725107193 1717436340.94235 147236
118272 115.5 2588.28341944975 2619.23142784022 163.223246097565 160.64701294899 148.575923681259 0 14.6492462158203 693 344138.163450039 344138.163450039 55284768 55284768 168963.14162168 168963.14162168 27143424 27143424 1312.8679395077 1762345.10761257 24355.3729385292 1737989.73467404 19234 25813854 356958 25456896 0 0 0 0 161.837928056717 1717436341.57822 147875
118784 116 2588.84748114959 2619.10610889864 163.883534193039 161.307301044464 149.169233798981 0 14.7664053440094 696 344213.16109365 344213.16109365 55524096 55524096 168999.963569445 168999.963569445 27260928 27260928 1313.95985417066 1762179.3972937 24349.9854158667 1737829.41187783 19416 26240486 358502 25881984 0 0 0 0 162.492713212967 1717436342.23851 148514
119296 116.5 2590.39550878897 2618.99587450711 164.482011079788 161.905777931213 149.708832740784 0 14.7748000621796 699 344418.986848582 344418.986848582 55763424 55763424 169101.018813744 169101.018813744 27378432 27378432 1315.76290179069 1776312.13797208 24354.4071386499 1751957.73083343 19442 26241991 360007 25881984 0 0 0 0 163.086611747742 1717436342.83698 149153
119808 117 2591.62436765813 2618.88998723375 165.099786043167 162.523552894592 150.291740655899 0 14.8371946811676 702 344582.375923825 344582.375923825 56002752 56002752 169181.238720723 169181.238720723 27495936 27495936 1316.85171742964 1772584.45078568 24401.8025708296 1748182.64821485 19540 26257358 361550 25895808 0 0 0 0 163.698795557022 1717436343.45476 149792
120320 117.5 2592.38718045263 2618.78179447774 165.746304035187 163.170070886612 150.901195049286 0 14.8473079204559 705 344683.799512982 344683.799512982 56242080 56242080 169231.035139948 169231.035139948 27613440 27613440 1317.74040989386 1768841.8471659 24441.8549129285 1744399.99225297 19566 26258867 363059 25895808 0 0 0 0 164.339737892151 1717436344.10128 150431
120832 118 2591.91178381176 2618.66355623414 166.470700025558 163.894466876984 151.557126760483 0 14.9736089706421 708 344620.590775612 344620.590775612 56481408 56481408 169200.001247232 169200.001247232 27730944 27730944 1318.66452462157 1768472.82212122 24433.6480280905 1744039.17409313 19748 26685498 364602 26320896 0 0 0 0 165.057821989059 1717436344.82567 151070
121344 118.5 2592.90001758075 2618.56132058148 167.102438211441 164.526205062866 152.120872020721 0 14.983537197113 711 344751.986337537 344751.986337537 56720736 56720736 169264.513147671 169264.513147671 27848448 27848448 1319.6217103287 1781308.68697368 24423.2141914947 1756885.47278218 19774 26687011 366115 26320896 0 0 0 0 165.684462785721 1717436345.45741 151709
121856 119 2593.29854525282 2618.45770118396 167.77125120163 165.195018053055 152.752429008484 0 15.0470244884491 714 344804.974576815 344804.974576815 56960064 56960064 169290.529034104 169290.529034104 27965952 27965952 1320.47638256553 1777338.17317461 24465.7001244541 1752872.47305016 19872 26702373 367653 26334720 0 0 0 0 166.347303152084 1717436346.12622 152348
122368 119.5 2593.95462531879 2618.35841634795 168.42339015007 165.847157001495 153.368562936783 0 15.0567810535431 717 344892.206982386 344892.206982386 57199392 57199392 169333.35794081 169333.35794081 28083456 28083456 1321.43662083625 1773760.90882208 24506.6910946923 1749254.21772739 19898 26703880 369160 26334720 0 0 0 0 166.993979692459 1717436346.77836 152987
