# Scalar ASCII output created by CarpetIOScalar
# created on air-di-federico.homenet.telecomitalia.it by federicofantoccoli on Jun 03 2024 at 19:36:20+0200
# parameter filename: "TOV_100_pressure.par"
# Build ID: build-sim-macbook-air-di-federico.local-federicofantoccoli-2024.06.03-11.02.01-7801
# Simulation ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.36.18-10547
# Run ID: run-TOV_100_pressure-air-di-federico.homenet.telecomitalia.it-federicofantoccoli-2024.06.03-17.36.18-10547
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
37888 37 0.00341134930211011 0.00341134930211026 0.00341134930211018
38400 37.5 0.00336985421251256 0.00336985421251254 0.00336985421251245
38912 38 0.00332570212167253 0.00332570212167263 0.00332570212167231
39424 38.5 0.0033308513261789 0.00333085132617929 0.00333085132617916
39936 39 0.0033604851926014 0.00336048519260155 0.00336048519260141
40448 39.5 0.00338622916988958 0.0033862291698899 0.00338622916988956
40960 40 0.00340985051761448 0.00340985051761453 0.00340985051761446
41472 40.5 0.00343112082983866 0.00343112082983863 0.00343112082983872
41984 41 0.0034504385169328 0.00345043851693287 0.00345043851693286
42496 41.5 0.00346815305418907 0.00346815305418924 0.00346815305418918
43008 42 0.00348478190364467 0.00348478190364482 0.00348478190364499
43520 42.5 0.00350086864493894 0.00350086864493891 0.00350086864493929
44032 43 0.00351635018374258 0.00351635018374249 0.00351635018374271
44544 43.5 0.00353150361005355 0.00353150361005389 0.00353150361005395
45056 44 0.00354682635587654 0.00354682635587684 0.00354682635587702
45568 44.5 0.00356296152389809 0.0035629615238981 0.00356296152389815
46080 45 0.00358048013744852 0.00358048013744846 0.00358048013744842
46592 45.5 0.00360018905930197 0.00360018905930199 0.00360018905930214
47104 46 0.00362162396365373 0.00362162396365371 0.00362162396365381
47616 46.5 0.00364544692184905 0.00364544692184935 0.00364544692184945
48128 47 0.00367323090754152 0.00367323090754172 0.00367323090754221
48640 47.5 0.00370578756495075 0.00370578756495076 0.00370578756495127
49152 48 0.0037430675590861 0.00374306755908598 0.00374306755908634
49664 48.5 0.00378451648607116 0.00378451648607109 0.00378451648607121
50176 49 0.00382953032661161 0.00382953032661189 0.00382953032661193
50688 49.5 0.00387681634175313 0.00387681634175356 0.00387681634175374
51200 50 0.00392644473697839 0.00392644473697876 0.00392644473697919
51712 50.5 0.0039785019067117 0.00397850190671174 0.00397850190671217
52224 51 0.00411649581388058 0.00411649581388028 0.00411649581387992
52736 51.5 0.00427237948126575 0.00427237948126626 0.00427237948126592
53248 52 0.00442445356209731 0.0044244535620978 0.00442445356209768
53760 52.5 0.0045721254841206 0.00457212548412058 0.00457212548412014
54272 53 0.00471636511874429 0.0047163651187441 0.00471636511874379
54784 53.5 0.00485734806322202 0.00485734806322205 0.004857348063222
55296 54 0.00499472677253949 0.00499472677253955 0.00499472677253958
55808 54.5 0.00512817209225275 0.00512817209225302 0.00512817209225284
56320 55 0.00525714494411589 0.00525714494411628 0.00525714494411594
56832 55.5 0.00538127736916445 0.00538127736916432 0.00538127736916413
57344 56 0.00550022843959845 0.00550022843959832 0.00550022843959808
57856 56.5 0.00561342647525224 0.00561342647525258 0.00561342647525243
58368 57 0.00572033174602986 0.00572033174602997 0.00572033174602961
58880 57.5 0.0058210544571543 0.00582105445715425 0.00582105445715391
59392 58 0.00591592938027541 0.00591592938027496 0.00591592938027529
59904 58.5 0.00600441894697064 0.00600441894697067 0.00600441894697073
60416 59 0.00608577572440727 0.00608577572440719 0.0060857757244071
60928 59.5 0.0061594015644038 0.00615940156440394 0.00615940156440372
61440 60 0.00622506631952295 0.00622506631952285 0.00622506631952269
61952 60.5 0.00628264527076588 0.00628264527076589 0.00628264527076581
62464 61 0.0063317509287372 0.0063317509287368 0.00633175092873685
62976 61.5 0.00637174389626352 0.00637174389626329 0.00637174389626335
63488 62 0.00640217881387141 0.00640217881387124 0.00640217881387103
64000 62.5 0.00642291720299417 0.00642291720299432 0.00642291720299388
64512 63 0.00643391047322644 0.00643391047322662 0.00643391047322644
65024 63.5 0.00643502374624906 0.00643502374624866 0.00643502374624902
65536 64 0.00642529950339393 0.00642529950339299 0.00642529950339351
66048 64.5 0.00639961296713777 0.00639961296713742 0.00639961296713729
66560 65 0.00635851348496999 0.00635851348497048 0.00635851348497007
67072 65.5 0.00630336390042063 0.00630336390042093 0.00630336390042078
67584 66 0.00623510379273576 0.00623510379273541 0.00623510379273567
68096 66.5 0.00615455803475263 0.00615455803475232 0.00615455803475269
68608 67 0.00606749689287094 0.00606749689287105 0.0060674968928711
69120 67.5 0.00597502677529274 0.00597502677529265 0.00597502677529265
69632 68 0.00587712403619983 0.00587712403619942 0.00587712403619924
70144 68.5 0.00577395494463518 0.00577395494463513 0.00577395494463461
70656 69 0.00566599962532575 0.00566599962532603 0.00566599962532579
71168 69.5 0.00555392793543063 0.00555392793543095 0.00555392793543083
71680 70 0.0054381170265877 0.00543811702658746 0.00543811702658795
72192 70.5 0.0053184412552164 0.005318441255216 0.00531844125521642
72704 71 0.005194709033674 0.00519470903367398 0.00519470903367405
73216 71.5 0.00506711759925601 0.00506711759925629 0.00506711759925635
73728 72 0.00493623548416223 0.00493623548416211 0.0049362354841623
74240 72.5 0.00480256707109479 0.00480256707109453 0.00480256707109459
74752 73 0.00466619589775328 0.00466619589775368 0.00466619589775343
75264 73.5 0.00452700872757221 0.00452700872757219 0.00452700872757215
75776 74 0.00438478375259407 0.00438478375259383 0.00438478375259421
76288 74.5 0.00423968183448939 0.0042396818344891 0.00423968183448904
76800 75 0.00409201737731105 0.00409201737731094 0.00409201737731105
77312 75.5 0.00394200021588521 0.00394200021588471 0.00394200021588513
77824 76 0.00379000695728498 0.00379000695728466 0.00379000695728508
78336 76.5 0.00363643281284405 0.00363643281284423 0.00363643281284427
78848 77 0.00348150665361895 0.003481506653619 0.00348150665361937
79360 77.5 0.00333967520641625 0.0033396752064159 0.00333967520641628
79872 78 0.00322001703673729 0.00322001703673738 0.00322001703673763
80384 78.5 0.00309539223555817 0.00309539223555789 0.00309539223555824
80896 79 0.0029656429187683 0.00296564291876843 0.00296564291876871
81408 79.5 0.00282653712748905 0.0028265371274887 0.00282653712748914
81920 80 0.00268310712352259 0.0026831071235218 0.00268310712352234
82432 80.5 0.00253883458251572 0.00253883458251507 0.0025388345825158
82944 81 0.00239540562228021 0.00239540562227978 0.00239540562227999
83456 81.5 0.00225368587611484 0.00225368587611464 0.00225368587611496
83968 82 0.00211410351650858 0.00211410351650828 0.00211410351650889
84480 82.5 0.00197692193664558 0.00197692193664558 0.00197692193664581
84992 83 0.00184242479688011 0.00184242479688012 0.00184242479688035
85504 83.5 0.00171086056501414 0.00171086056501381 0.001710860565014
86016 84 0.00162948947781354 0.0016294894778134 0.00162948947781342
86528 84.5 0.0016040014966666 0.00160400149666603 0.00160400149666619
87040 85 0.00158048403823685 0.00158048403823682 0.00158048403823689
87552 85.5 0.00155875175264344 0.00155875175264383 0.00155875175264345
88064 86 0.00153854948267874 0.00153854948267919 0.00153854948267859
88576 86.5 0.00151943917115394 0.00151943917115409 0.00151943917115375
89088 87 0.00150094486714392 0.00150094486714352 0.0015009448671431
89600 87.5 0.00148284202279278 0.00148284202279241 0.00148284202279221
90112 88 0.00146521023065171 0.00146521023065164 0.00146521023065164
90624 88.5 0.0014481743406782 0.00144817434067853 0.00144817434067854
91136 89 0.00143153455473648 0.00143153455473653 0.00143153455473655
91648 89.5 0.00141485712873569 0.00141485712873533 0.00141485712873526
92160 90 0.00139790746459089 0.00139790746459064 0.00139790746459086
92672 90.5 0.0013808067997389 0.00138080679973879 0.00138080679973899
93184 91 0.00136380668129432 0.00136380668129461 0.0013638066812946
93696 91.5 0.00134702751708692 0.00134702751708685 0.0013470275170868
94208 92 0.00133040985813026 0.00133040985812985 0.00133040985812973
94720 92.5 0.00131388123297597 0.00131388123297575 0.00131388123297553
95232 93 0.001297499316997 0.00129749931699706 0.00129749931699747
95744 93.5 0.00128138331663284 0.00128138331663314 0.00128138331663343
96256 94 0.00126566625882816 0.00126566625882844 0.00126566625882858
96768 94.5 0.00125039148163668 0.00125039148163662 0.00125039148163676
97280 95 0.0012355297252696 0.00123552972526943 0.00123552972526984
97792 95.5 0.00122102624328146 0.00122102624328125 0.00122102624328149
98304 96 0.00120684658447435 0.0012068465844742 0.00120684658447401
98816 96.5 0.00119314589624515 0.00119314589624536 0.00119314589624508
99328 97 0.00118019015269064 0.00118019015269114 0.00118019015269086
99840 97.5 0.0011683042590624 0.00116830425906245 0.00116830425906257
100352 98 0.00115777952090078 0.00115777952090052 0.00115777952090058
100864 98.5 0.00114876229126786 0.00114876229126761 0.00114876229126768
101376 99 0.00114124646324279 0.00114124646324295 0.00114124646324283
101888 99.5 0.00113514500812375 0.00113514500812388 0.00113514500812398
102400 100 0.00113041860349181 0.00113041860349183 0.00113041860349176
102912 100.5 0.00112708223651924 0.00112708223651953 0.00112708223651957
103424 101 0.00112506537778677 0.00112506537778683 0.00112506537778687
103936 101.5 0.00112412826143914 0.00112412826143967 0.00112412826143923
104448 102 0.00112399646814323 0.00112399646814336 0.00112399646814278
104960 102.5 0.00112459541522429 0.00112459541522435 0.00112459541522382
105472 103 0.00112598831108853 0.00112598831108887 0.00112598831108867
105984 103.5 0.00112811647537768 0.00112811647537825 0.0011281164753778
106496 104 0.00118034069369829 0.00118034069369794 0.0011803406936983
107008 104.5 0.00123729809603415 0.00123729809603385 0.00123729809603363
107520 105 0.00129414185407028 0.00129414185406993 0.00129414185406968
108032 105.5 0.00135072651621868 0.0013507265162182 0.00135072651621829
108544 106 0.00140696438320562 0.00140696438320531 0.00140696438320548
109056 106.5 0.00146280023139664 0.0014628002313965 0.00146280023139707
109568 107 0.00151783922640865 0.00151783922640841 0.00151783922640873
110080 107.5 0.00157184091794835 0.00157184091794767 0.00157184091794798
110592 108 0.00162480189726294 0.00162480189726263 0.00162480189726237
111104 108.5 0.00167640143145887 0.00167640143145879 0.00167640143145864
111616 109 0.00172696132489235 0.00172696132489272 0.00172696132489241
112128 109.5 0.00182086427733015 0.00182086427733041 0.0018208642773296
112640 110 0.00191825649012918 0.00191825649012944 0.00191825649012873
113152 110.5 0.00201700679673989 0.00201700679674029 0.00201700679673993
113664 111 0.00211850574704642 0.0021185057470467 0.00211850574704628
114176 111.5 0.00221922620439516 0.00221922620439498 0.0022192262043944
114688 112 0.00232231937047332 0.00232231937047328 0.00232231937047301
115200 112.5 0.00242580659493917 0.00242580659493936 0.00242580659493956
115712 113 0.00252956225768212 0.00252956225768209 0.0025295622576821
116224 113.5 0.00263397837076794 0.00263397837076844 0.002633978370768
116736 114 0.00273937129865332 0.00273937129865347 0.00273937129865299
117248 114.5 0.00284639420646725 0.00284639420646731 0.00284639420646698
117760 115 0.00295353641920387 0.00295353641920388 0.00295353641920381
118272 115.5 0.00306023221427578 0.00306023221427596 0.00306023221427585
118784 116 0.00316588444467748 0.00316588444467717 0.0031658844446771
119296 116.5 0.00326991478250686 0.00326991478250649 0.00326991478250676
119808 117 0.00337178175727861 0.00337178175727893 0.0033717817572789
120320 117.5 0.00347388488696492 0.0034738848869653 0.00347388488696525
120832 118 0.00356890672777193 0.00356890672777229 0.00356890672777226
121344 118.5 0.0036646987911177 0.0036646987911177 0.00366469879111789
121856 119 0.00375533099602724 0.00375533099602729 0.00375533099602731
122368 119.5 0.00383856603349336 0.00383856603349319 0.00383856603349353
122880 120 0.00392369235167385 0.00392369235167333 0.0039236923516739
123392 120.5 0.00399941371540528 0.00399941371540519 0.00399941371540517
123904 121 0.00407230376898304 0.00407230376898372 0.00407230376898309
124416 121.5 0.00414055740840203 0.00414055740840233 0.00414055740840246
124928 122 0.00420408352973384 0.00420408352973364 0.00420408352973442
125440 122.5 0.00426251467131199 0.00426251467131254 0.00426251467131268
125952 123 0.00431442349173497 0.00431442349173543 0.00431442349173564
126464 123.5 0.00435763842051777 0.00435763842051814 0.00435763842051841
126976 124 0.00439708389646458 0.00439708389646474 0.00439708389646466
127488 124.5 0.00442560774004926 0.0044256077400495 0.00442560774004923
128000 125 0.00444548858533145 0.00444548858533152 0.00444548858533157
128512 125.5 0.00446023920738891 0.00446023920738911 0.0044602392073896
129024 126 0.00447287463234777 0.00447287463234841 0.00447287463234825
129536 126.5 0.00448114530379511 0.00448114530379542 0.00448114530379516
130048 127 0.0044907299375191 0.00449072993751859 0.00449072993751854
130560 127.5 0.00449624820392977 0.00449624820392968 0.00449624820392998
131072 128 0.00450030695599675 0.00450030695599777 0.0045003069559976
131584 128.5 0.00450288947867616 0.00450288947867702 0.00450288947867636
132096 129 0.00450160189917624 0.00450160189917622 0.00450160189917606
132608 129.5 0.00450000937180931 0.00450000937180884 0.00450000937180916
133120 130 0.00449591340159383 0.00449591340159411 0.00449591340159405
133632 130.5 0.00449171115384615 0.00449171115384679 0.00449171115384632
134144 131 0.00448743542382551 0.00448743542382597 0.0044874354238259
134656 131.5 0.00448319630299155 0.00448319630299195 0.00448319630299232
135168 132 0.00447912214964909 0.0044791221496496 0.00447912214964943
135680 132.5 0.00447530508157757 0.00447530508157779 0.00447530508157749
136192 133 0.00447178876884514 0.00447178876884506 0.00447178876884502
136704 133.5 0.00446860927891043 0.00446860927891084 0.0044686092789108
137216 134 0.00446583951255208 0.00446583951255267 0.00446583951255229
137728 134.5 0.00446356450248588 0.00446356450248639 0.004463564502486
138240 135 0.00446184767869512 0.00446184767869523 0.00446184767869548
138752 135.5 0.00446072136854829 0.00446072136854855 0.00446072136854868
139264 136 0.00446019306045194 0.00446019306045266 0.00446019306045205
139776 136.5 0.00446028048472493 0.00446028048472537 0.00446028048472469
140288 137 0.00446099289888388 0.00446099289888431 0.0044609928988838
140800 137.5 0.00446238977464608 0.00446238977464708 0.00446238977464627
141312 138 0.00446534104082781 0.00446534104082849 0.00446534104082825
141824 138.5 0.00447077417050695 0.00447077417050777 0.00447077417050714
142336 139 0.00447895545653257 0.00447895545653284 0.00447895545653229
142848 139.5 0.00448971466467214 0.00448971466467303 0.00448971466467234
143360 140 0.00450280977361055 0.00450280977361137 0.00450280977361104
143872 140.5 0.00451806708025622 0.00451806708025692 0.00451806708025667
144384 141 0.00453523622780883 0.00453523622780908 0.0045352362278091
144896 141.5 0.00455396839901849 0.00455396839901879 0.00455396839901847
145408 142 0.00457384816643761 0.00457384816643817 0.00457384816643792
145920 142.5 0.00459448484519307 0.00459448484519382 0.00459448484519387
146432 143 0.00461550043914506 0.00461550043914567 0.00461550043914568
146944 143.5 0.00463648313239683 0.0046364831323971 0.00463648313239734
147456 144 0.00465698169518443 0.00465698169518466 0.00465698169518458
147968 144.5 0.00467652820473329 0.00467652820473412 0.00467652820473392
148480 145 0.00469463097958039 0.00469463097958139 0.00469463097958116
148992 145.5 0.00471088789377452 0.00471088789377497 0.00471088789377501
149504 146 0.00472501343601489 0.00472501343601515 0.00472501343601541
150016 146.5 0.00473681464214976 0.00473681464215025 0.00473681464215053
150528 147 0.00474583991761687 0.00474583991761729 0.00474583991761753
151040 147.5 0.00475096489041574 0.00475096489041611 0.00475096489041607
151552 148 0.00475189746473017 0.00475189746473077 0.00475189746473063
152064 148.5 0.00474891818007124 0.004748918180072 0.00474891818007215
152576 149 0.00474245556912024 0.00474245556912107 0.00474245556912135
153088 149.5 0.00472921491963749 0.00472921491963777 0.00472921491963773
153600 150 0.00471006523816137 0.00471006523816155 0.00471006523816157
154112 150.5 0.00468926421949182 0.00468926421949235 0.0046892642194922
154624 151 0.00466826181285155 0.00466826181285237 0.00466826181285232
155136 151.5 0.00464757474298574 0.00464757474298613 0.00464757474298652
155648 152 0.00462627415420805 0.00462627415420838 0.00462627415420887
156160 152.5 0.0046049343724441 0.00460493437244481 0.00460493437244472
156672 153 0.00458406729932797 0.00458406729932849 0.00458406729932803
157184 153.5 0.00456377074413197 0.00456377074413206 0.00456377074413188
157696 154 0.00454399497324664 0.00454399497324695 0.00454399497324726
158208 154.5 0.00452462626373136 0.00452462626373188 0.00452462626373214
158720 155 0.00450563943717399 0.00450563943717402 0.00450563943717398
159232 155.5 0.00448744453088827 0.00448744453088833 0.00448744453088824
159744 156 0.00447023117302754 0.00447023117302779 0.00447023117302823
160256 156.5 0.00445394825220249 0.00445394825220279 0.00445394825220338
160768 157 0.00443873267704757 0.00443873267704751 0.00443873267704803
161280 157.5 0.00442483234086427 0.004424832340864 0.00442483234086454
161792 158 0.00441253648065271 0.00441253648065279 0.00441253648065299
162304 158.5 0.00440208806190842 0.0044020880619087 0.0044020880619086
162816 159 0.00439363054645736 0.00439363054645726 0.00439363054645747
163328 159.5 0.00438727874151191 0.00438727874151138 0.00438727874151199
163840 160 0.00438315069605517 0.00438315069605505 0.00438315069605541
164352 160.5 0.00438134172204159 0.00438134172204236 0.00438134172204216
164864 161 0.00438188738311524 0.0043818873831157 0.00438188738311567
165376 161.5 0.00438476691370144 0.00438476691370098 0.00438476691370149
165888 162 0.00438994040497876 0.00438994040497856 0.00438994040497892
166400 162.5 0.00439735948736714 0.00439735948736749 0.00439735948736732
166912 163 0.00440696465288826 0.00440696465288826 0.00440696465288818
167424 163.5 0.0044186723538839 0.00441867235388356 0.00441867235388414
167936 164 0.00443257468506857 0.00443257468506866 0.00443257468506915
168448 164.5 0.0044493536903666 0.0044493536903666 0.00444935369036658
168960 165 0.00446974420791712 0.00446974420791679 0.00446974420791675
169472 165.5 0.00449443977785583 0.00449443977785572 0.00449443977785596
169984 166 0.00452345734830074 0.00452345734830124 0.00452345734830144
170496 166.5 0.00455672755799001 0.00455672755799046 0.00455672755799016
171008 167 0.00459380351155092 0.00459380351155082 0.00459380351155052
171520 167.5 0.00463419355331284 0.00463419355331218 0.00463419355331262
172032 168 0.00467755986690395 0.00467755986690351 0.00467755986690372
172544 168.5 0.00472398201949085 0.00472398201949128 0.00472398201949083
173056 169 0.00477252974015263 0.00477252974015309 0.00477252974015253
173568 169.5 0.00482244744116198 0.00482244744116198 0.00482244744116232
174080 170 0.0048728989527734 0.00487289895277317 0.00487289895277376
174592 170.5 0.00492305504727851 0.00492305504727859 0.00492305504727878
175104 171 0.00497216831435101 0.00497216831435122 0.00497216831435108
175616 171.5 0.00501957171355131 0.00501957171355125 0.00501957171355108
176128 172 0.00506507742751081 0.00506507742751111 0.00506507742751115
176640 172.5 0.00510858710470672 0.00510858710470712 0.00510858710470736
177152 173 0.00514932107746565 0.00514932107746616 0.00514932107746636
177664 173.5 0.00518648671192155 0.00518648671192191 0.0051864867119221
178176 174 0.00521937201822128 0.00521937201822115 0.00521937201822152
178688 174.5 0.00524625390804244 0.00524625390804241 0.00524625390804275
179200 175 0.00526649417724526 0.00526649417724562 0.00526649417724576
179712 175.5 0.00528019827149532 0.00528019827149582 0.00528019827149589
180224 176 0.00528698398032308 0.0052869839803228 0.00528698398032311
180736 176.5 0.00528562681630479 0.00528562681630431 0.00528562681630479
181248 177 0.00527246316476965 0.0052724631647698 0.00527246316477007
181760 177.5 0.00525325037244944 0.00525325037244964 0.00525325037245005
182272 178 0.00522955230962917 0.00522955230962876 0.0052295523096295
182784 178.5 0.00520347872452479 0.00520347872452399 0.00520347872452455
183296 179 0.00517554066928115 0.00517554066928125 0.00517554066928139
183808 179.5 0.00514316046593542 0.00514316046593559 0.00514316046593571
184320 180 0.00510751284750912 0.00510751284750887 0.00510751284750931
184832 180.5 0.00507076808152544 0.00507076808152496 0.00507076808152549
185344 181 0.0050332227098923 0.00503322270989231 0.00503322270989266
185856 181.5 0.00499504549906814 0.00499504549906847 0.0049950454990686
186368 182 0.00495635595360402 0.00495635595360405 0.00495635595360422
186880 182.5 0.00491727141719537 0.00491727141719512 0.00491727141719568
187392 183 0.00487844356511326 0.00487844356511314 0.0048784435651137
187904 183.5 0.00484024436865759 0.00484024436865777 0.00484024436865794
188416 184 0.00480262592328984 0.00480262592329004 0.00480262592329001
188928 184.5 0.00476556200162386 0.00476556200162349 0.00476556200162372
189440 185 0.00472902829184628 0.00472902829184573 0.00472902829184595
189952 185.5 0.00469311912902744 0.00469311912902766 0.00469311912902773
190464 186 0.00465807634065185 0.00465807634065254 0.00465807634065237
190976 186.5 0.00462411099684141 0.00462411099684179 0.00462411099684173
191488 187 0.00459140011889389 0.00459140011889412 0.00459140011889433
192000 187.5 0.0045600938448708 0.00456009384487061 0.0045600938448709
192512 188 0.00453031938515603 0.00453031938515614 0.00453031938515596
193024 188.5 0.00450217366029419 0.0045021736602949 0.00450217366029445
193536 189 0.00447571527558195 0.00447571527558273 0.0044757152755824
194048 189.5 0.00445096694204373 0.00445096694204392 0.00445096694204367
194560 190 0.00442793146279858 0.00442793146279854 0.00442793146279817
195072 190.5 0.00440661130944982 0.00440661130945004 0.00440661130944976
195584 191 0.0043870089453341 0.00438700894533457 0.00438700894533426
196096 191.5 0.00436932976159466 0.00436932976159509 0.0043693297615945
196608 192 0.00435443334312322 0.00435443334312346 0.00435443334312313
197120 192.5 0.00434316547355113 0.00434316547355151 0.004343165473551
197632 193 0.00433574001200033 0.00433574001200077 0.00433574001200014
198144 193.5 0.00433190467765129 0.00433190467765159 0.00433190467765101
198656 194 0.00433132744516307 0.00433132744516333 0.00433132744516281
199168 194.5 0.00433366249192553 0.00433366249192591 0.00433366249192547
199680 195 0.00433862086472709 0.00433862086472755 0.00433862086472694
200192 195.5 0.0043457719280793 0.00434577192807973 0.00434577192807891
200704 196 0.00435472417551846 0.00435472417551918 0.00435472417551826
201216 196.5 0.00436517325220486 0.00436517325220538 0.00436517325220525
201728 197 0.00437673739086679 0.00437673739086692 0.00437673739086686
202240 197.5 0.00438895964963512 0.00438895964963542 0.0043889596496347
202752 198 0.00440130562097231 0.00440130562097293 0.00440130562097206
203264 198.5 0.00441319990981748 0.00441319990981799 0.00441319990981754
203776 199 0.00442408634793929 0.00442408634793937 0.00442408634793951
204288 199.5 0.00443342975865857 0.00443342975865868 0.00443342975865837
204800 200 0.00444068687714603 0.00444068687714619 0.00444068687714559
205312 200.5 0.00444540708018596 0.00444540708018579 0.00444540708018552
205824 201 0.00444720963287184 0.00444720963287152 0.00444720963287159
206336 201.5 0.00444577619373253 0.00444577619373259 0.00444577619373248
